Rider ID,Country,UCI Team 2010,Rider Name,Price 2010,Score 2010,Gender,UCI Cat 2010,Born,Age 2010,UCI Team 2011,Price 2011,Score 2011,UCI Cat 2011,Age 2011,UCI Team 2012,Price 2012,Score 2012,UCI Cat 2012,Age 2012,UCI Team 2013,Price 2013,Score 2013,UCI Cat 2013,Age 2013,UCI Team 2014,Price 2014,Score 2014,UCI Cat 2014,Age 2014,UCI Team 2015,Price 2015,Score 2015,UCI Cat 2015,Age 2015,UCI Team 2016,Price 2016,Score 2016,UCI Cat 2016,Age 2016,UCI Team 2017,Price 2017,Score 2017,UCI Cat 2017,Age 2017,UCI Team 2018,Price 2018,Score 2018,UCI Cat 2018,Age 2018,UCI Team 2019,Price 2019,Score 2019,UCI Cat 2019,Age 2019,UCI Team 2020,Price 2020,Score 2020,UCI Cat 2020,Age 2020
340,GER,MRM,Dominik Roels,2.0,0.0,Men,WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,FRA,FDJ,Arnaud Gerard,2.0,0.0,Men,WT,1984.0,26.0,FDJ,1.0,190.0,PROF,27.0,FDJ,2.0,0.0,WT,28.0,BSE,1.0,60.0,PROF,29.0,BSE,1.0,80.0,PROF,30.0,BSE,1.0,60.0,PROF,31.0,FVC,1.0,0.0,PROF,32.0,FVC,1.0,0.0,PROF,33.0,FST,1.0,0.0,PROF,34.0,,,,,,,,,,
265,ESP,EUS,Aitor Hernandez,2.0,0.0,Men,WT,1982.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,FRA,BBO,Laurent Lefevre,2.0,0.0,Men,PROF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,BEL,SKY,Serge Pauwels,2.0,0.0,Men,WT,1983.0,27.0,SKY,1.0,0.0,WT,28.0,OPQ,1.0,17.0,WT,29.0,OPQ,1.0,0.0,WT,30.0,OPQ,1.0,10.0,WT,31.0,MTN,1.0,200.0,PROF,32.0,DDD,2.0,70.0,WT,33.0,DDD,1.0,240.0,WT,34.0,DDD,2.0,110.0,WT,35.0,CPT,1.0,38.0,WT,36.0,CCC,1.0,0.0,WT,37.0
372,ESP,EUS,Amets Txurruka,2.0,0.0,Men,WT,1982.0,28.0,EUS,1.0,40.0,WT,29.0,EUS,1.0,0.0,WT,30.0,CJR,1.0,80.0,PROF,31.0,CJR,2.0,20.0,PROF,32.0,CJR,1.0,204.0,PROF,33.0,OGE,2.0,0.0,WT,34.0,XYZ,1.0,0.0,,35.0,,,,,,,,,,,,,,,
377,NED,VVE,Bart van Haaren,2.0,0.0,Men,CONT,1984.0,26.0,,,,,,,,,,,,,,,,,,,,,PVC,1.0,0.0,CONT,31.0,,,,,,,,,,,,,,,,,,,,,,,,,
379,BEL,OLO,Jelle Vanendert,2.0,0.0,Men,WT,1985.0,25.0,OLO,1.0,475.0,WT,26.0,LTB,6.0,560.0,WT,27.0,LTB,10.0,60.0,WT,28.0,LTB,2.0,705.0,WT,29.0,LTS,14.0,60.0,WT,30.0,LTS,10.0,160.0,WT,31.0,LTS,2.0,145.0,WT,32.0,LTS,1.0,587.0,WT,33.0,LTS,4.0,180.0,WT,34.0,WVA,1.0,0.0,PROF,35.0
180,FRA,COF,Stéphane Augé,2.0,0.0,Men,PROF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,ESP,PRT,David Blanco,2.0,0.0,Men,CONT,1975.0,35.0,GEO,1.0,20.0,PROF,36.0,PRT,1.0,10.0,CONT,37.0,XYZ,1.0,0.0,,38.0,XYZ,1.0,0.0,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,FRA,LAN,David Boucher,2.0,0.0,Men,PROF,1980.0,30.0,OLO,1.0,40.0,WT,31.0,FDJ,1.0,0.0,WT,32.0,FDJ,1.0,30.0,WT,33.0,FDJ,1.0,28.0,WT,34.0,FDJ,1.0,0.0,WT,35.0,VGS,1.0,0.0,CONT,36.0,PSV,1.0,0.0,CONT,37.0,TIS,1.0,0.0,CONT,38.0,TIS,1.0,0.0,CONT,39.0,,,,,
231,FRA,BSC,Sébastian Duret,2.0,0.0,Men,CONT,1980.0,30.0,BSC,1.0,0.0,PROF,31.0,BSC,1.0,0.0,PROF,32.0,BSE,1.0,0.0,PROF,33.0,XYZ,1.0,0.0,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,KAZ,AST,Alexandr Dyachenko,2.0,0.0,Men,WT,1983.0,27.0,AST,1.0,125.0,WT,28.0,AST,2.0,168.0,WT,29.0,AST,4.0,245.0,WT,30.0,AST,4.0,0.0,WT,31.0,AST,1.0,0.0,WT,32.0,,,,,,,,,,,,,,,,,,,,,,,,,
317,ESP,GCE,Luis Pasamontes,2.0,0.0,Men,WT,1979.0,31.0,MOV,1.0,0.0,WT,32.0,MOT,1.0,0.0,CONT,33.0,XYZ,1.0,0.0,,34.0,XYZ,1.0,0.0,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,ITA,CSF,Marcello Pavarin,2.0,0.0,Men,PROF,1986.0,24.0,VCD,1.0,15.0,WT,25.0,VCD,1.0,0.0,WT,26.0,XYZ,1.0,0.0,,27.0,XYZ,1.0,0.0,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,AUT,RAD,Rupert Probst,2.0,0.0,Men,CONT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,GER,MRM,Björn Schröder,2.0,0.0,Men,WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,BEL,MRM,Roy Sentjens,2.0,0.0,Men,WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,FRA,BBO,Mathieu Sprick,2.0,0.0,Men,PROF,1981.0,29.0,SKS,1.0,0.0,PROF,30.0,ARG,1.0,4.0,PROF,31.0,ARG,1.0,0.0,WT,32.0,GIA,1.0,0.0,WT,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,RUS,KAT,Pavel Brutt,2.0,0.0,Men,WT,1982.0,28.0,KAT,1.0,463.0,WT,29.0,KAT,6.0,192.0,WT,30.0,KAT,4.0,18.0,WT,31.0,KAT,1.0,24.0,WT,32.0,TCS,1.0,10.0,WT,33.0,TNK,1.0,0.0,WT,34.0,GAZ,1.0,0.0,PROF,35.0,XYZ,1.0,0.0,,36.0,,,,,,,,,,
215,BEL,OLO,Francis De Greef,2.0,0.0,Men,WT,1985.0,25.0,OLO,1.0,4.0,WT,26.0,LTB,1.0,30.0,WT,27.0,LTB,1.0,0.0,WT,28.0,WGG,1.0,0.0,PROF,29.0,WGG,1.0,0.0,PROF,30.0,,,,,,,,,,,,,,,,,,,,,,,,,
244,GER,MRM,Johannes Fröhlinger,2.0,0.0,Men,WT,1985.0,25.0,SKS,1.0,20.0,PROF,26.0,ARG,1.0,0.0,PROF,27.0,ARG,1.0,0.0,WT,28.0,GIA,1.0,0.0,WT,29.0,TGA,1.0,0.0,WT,30.0,TGA,1.0,0.0,WT,31.0,SUN,1.0,6.0,WT,32.0,SUN,1.0,0.0,WT,33.0,SUN,1.0,0.0,WT,34.0,,,,,
221,FRA,COF,Jean-Eudes Demaret,2.0,0.0,Men,PROF,1984.0,26.0,COF,1.0,0.0,PROF,27.0,COF,1.0,0.0,PROF,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,SUI,VBG,Andreas Dietziker,2.0,0.0,Men,PROF,1982.0,28.0,APP,1.0,40.0,PROF,29.0,APP,1.0,5.0,PROF,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,GER,TRS,Stefan Ganser,2.0,0.0,Men,CONT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,ESP,AST,Jesus Hernandez,2.0,0.0,Men,WT,1981.0,29.0,SBS,1.0,0.0,WT,30.0,STB,1.0,0.0,WT,31.0,TST,1.0,4.0,WT,32.0,TCS,1.0,0.0,WT,33.0,TCS,1.0,0.0,WT,34.0,TNK,1.0,0.0,WT,35.0,TFS,1.0,0.0,WT,36.0,,,,,,,,,,,,,,,
384,ESP,EUS,Gorka Verdugo,2.0,0.0,Men,WT,1978.0,32.0,EUS,1.0,0.0,WT,33.0,EUS,1.0,278.0,WT,34.0,EUS,6.0,4.0,WT,35.0,XYZ,1.0,0.0,,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,USA,GRM,Timothy Duggan,2.0,0.0,Men,WT,1982.0,28.0,LIQ,1.0,0.0,WT,29.0,LIQ,1.0,100.0,WT,30.0,TST,2.0,0.0,WT,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,UKR,RWD,Vladimir Duma,2.0,0.0,Men,CONT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,RUS,ALM,Vladimir Efimkin,2.0,0.0,Men,WT,1981.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,FRA,ALM,Ludovic Turpin,2.0,0.0,Men,WT,1975.0,35.0,SAU,1.0,0.0,PROF,36.0,XYZ,1.0,0.0,,37.0,XYZ,1.0,0.0,,38.0,XYZ,1.0,0.0,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,SUI,VBG,Silvere Ackerman,2.0,0.0,Men,PROF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,GER,MRM,Markus Fothen,2.0,0.0,Men,WT,1981.0,29.0,NSP,1.0,0.0,CONT,30.0,NSP,1.0,0.0,CONT,31.0,NSP,1.0,0.0,CONT,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,GBR,SKY,Chris Froome,2.0,0.0,Men,WT,1985.0,25.0,SKY,1.0,670.0,WT,26.0,SKY,10.0,1612.0,WT,27.0,SKY,24.0,2541.0,WT,28.0,SKY,34.0,1311.0,WT,29.0,SKY,30.0,1873.0,WT,30.0,SKY,26.0,2777.0,WT,31.0,SKY,36.0,3334.0,WT,32.0,SKY,40.0,1485.0,WT,33.0,SKY,32.0,0.0,WT,34.0,INS,10.0,0.0,WT,35.0
272,ESP,EUS,Iñaki Isasi,2.0,0.0,Men,WT,,,EUS,1.0,0.0,WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,GBR,CTT,Daniel Lloyd,2.0,0.0,Men,PROF,1980.0,30.0,GRM,1.0,10.0,WT,31.0,IGS,1.0,0.0,CONT,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,ESP,XAC,Francisco Pacheco,2.0,0.0,Men,PROF,1982.0,28.0,,,,,,TKT,1.0,10.0,CONT,30.0,XYZ,1.0,0.0,,31.0,XYZ,1.0,0.0,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,ESP,GCE,Francisco Perez,2.0,0.0,Men,WT,1978.0,32.0,MOV,1.0,30.0,WT,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,RUS,KTA,Evgueni Popov,2.0,0.0,Men,CONT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,SUI,FOT,David Vitoria,2.0,0.0,Men,WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,ITA,QST,Mauro Facci,2.0,0.0,Men,WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,GER,APP,Alexander Gottfried,2.0,0.0,Men,CONT,1985.0,25.0,APP,1.0,0.0,PROF,26.0,TSP,1.0,0.0,CONT,27.0,TSP,1.0,0.0,CONT,28.0,XYZ,1.0,0.0,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,FRA,SAU,Sébastien Joly,2.0,0.0,Men,PROF,,,SAU,1.0,0.0,PROF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,GER,PSK,André Schulze,2.0,0.0,Men,CONT,1974.0,36.0,CCC,1.0,0.0,PROF,37.0,APP,1.0,75.0,PROF,38.0,EUS,1.0,0.0,WT,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,ITA,LAM,Gilberto Simoni,2.0,0.0,Men,WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,ITA,AND,Luca Solari,2.0,0.0,Men,PROF,1979.0,31.0,AND,1.0,0.0,PROF,32.0,XYZ,1.0,0.0,,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,BEL,WIL,James Vanlandschoot,2.0,0.0,Men,CONT,1978.0,32.0,VWA,1.0,0.0,PROF,33.0,ACC,1.0,0.0,PROF,34.0,AJW,1.0,0.0,PROF,35.0,WGG,1.0,0.0,PROF,36.0,WGG,1.0,0.0,PROF,37.0,,,,,,,,,,,,,,,,,,,,,,,,,
383,ITA,QST,Marco Velo,2.0,0.0,Men,WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,ESP,GCE,Alberto Losada,2.0,0.0,Men,WT,1982.0,28.0,KAT,1.0,0.0,WT,29.0,KAT,1.0,35.0,WT,30.0,KAT,1.0,30.0,WT,31.0,KAT,1.0,0.0,WT,32.0,KAT,1.0,0.0,WT,33.0,KAT,1.0,0.0,WT,34.0,KAT,1.0,0.0,WT,35.0,,,,,,,,,,,,,,,
389,ESP,GCE,Xabier Zandio,2.0,0.0,Men,WT,1977.0,33.0,SKY,1.0,0.0,WT,34.0,SKY,1.0,2.0,WT,35.0,SKY,1.0,22.0,WT,36.0,SKY,1.0,0.0,WT,37.0,SKY,1.0,4.0,WT,38.0,SKY,1.0,14.0,WT,39.0,,,,,,,,,,,,,,,,,,,,
236,ITA,DER,Giairo Ermeti,2.0,0.0,Men,PROF,1981.0,29.0,AND,1.0,0.0,PROF,30.0,AND,1.0,0.0,PROF,31.0,AND,1.0,0.0,PROF,32.0,XYZ,1.0,0.0,,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,DEN,LIQ,Brian Bach Vandborg,2.0,0.0,Men,WT,1981.0,29.0,SBS,1.0,0.0,WT,30.0,CWO,1.0,0.0,CONT,31.0,CAN,1.0,135.0,WT,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,ITA,ISD,Oscar Gatto,2.0,0.0,Men,PROF,1985.0,25.0,FAR,1.0,305.0,PROF,26.0,FAR,4.0,310.0,PROF,27.0,VIN,6.0,305.0,PROF,28.0,CAN,6.0,200.0,WT,29.0,AND,4.0,265.0,PROF,30.0,TNK,4.0,290.0,WT,31.0,AST,4.0,218.0,WT,32.0,AST,2.0,0.0,WT,33.0,BOH,1.0,63.0,WT,34.0,BOH,1.0,0.0,WT,35.0
297,USA,RSH,Jason McCartney,2.0,0.0,Men,WT,1973.0,37.0,RSH,1.0,0.0,WT,38.0,UHC,1.0,0.0,PROF,39.0,BPC,1.0,0.0,CONT,40.0,XYZ,1.0,0.0,,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,NED,SKS,Koen de Kort,2.0,0.0,Men,PROF,1982.0,28.0,SKS,1.0,10.0,PROF,29.0,ARG,1.0,270.0,PROF,30.0,ARG,4.0,0.0,WT,31.0,GIA,1.0,0.0,WT,32.0,TGA,1.0,0.0,WT,33.0,TGA,1.0,0.0,WT,34.0,TFS,1.0,16.0,WT,35.0,TFS,1.0,40.0,WT,36.0,TFS,1.0,6.0,WT,37.0,TFS,1.0,0.0,WT,38.0
222,FRA,ALM,Cyril Dessel,2.0,0.0,Men,WT,,,ALM,1.0,0.0,WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,BEL,QST,Iljo Keisse,2.0,0.0,Men,WT,1982.0,28.0,QST,1.0,0.0,WT,29.0,OPQ,1.0,25.0,WT,30.0,OPQ,1.0,50.0,WT,31.0,OPQ,1.0,100.0,WT,32.0,EQS,2.0,186.0,WT,33.0,EQS,2.0,5.0,WT,34.0,QST,1.0,315.0,WT,35.0,QST,2.0,7.0,WT,36.0,DQT,1.0,0.0,WT,37.0,DQT,1.0,0.0,WT,38.0
375,LTU,RSH,Tomas Vaitkus,2.0,0.0,Men,WT,1982.0,28.0,AST,1.0,40.0,WT,29.0,OGE,1.0,35.0,WT,30.0,OGE,1.0,100.0,WT,31.0,XYZ,1.0,0.0,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,ITA,CDC,Domenico Agosta,1.0,0.0,Men,CONT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,MEX,RRC,Moises Aldape,1.0,0.0,Men,CONT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,CRC,GCE,Andrey Amador,1.0,0.0,Men,WT,1986.0,24.0,MOV,1.0,30.0,WT,25.0,MOV,1.0,215.0,WT,26.0,MOV,4.0,160.0,WT,27.0,MOV,2.0,138.0,WT,28.0,MOV,2.0,452.0,WT,29.0,MOV,6.0,380.0,WT,30.0,MOV,6.0,87.0,WT,31.0,MOV,2.0,40.0,WT,32.0,MOV,1.0,215.0,WT,33.0,INS,2.0,0.0,WT,34.0
396,ITA,ASA,Dario Andriotto,1.0,0.0,Men,PROF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,ITA,FLM,Santo Anza,1.0,0.0,Men,PROF,1980.0,30.0,VCD,1.0,0.0,WT,31.0,XYZ,1.0,0.0,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,ESP,EUS,Francisco Aramendia,1.0,0.0,Men,WT,1986.0,24.0,EUS,2.0,40.0,WT,25.0,CJR,1.0,0.0,PROF,26.0,CJR,1.0,0.0,PROF,27.0,CJR,1.0,0.0,PROF,28.0,CJR,1.0,0.0,PROF,29.0,CJR,1.0,0.0,PROF,30.0,XYZ,1.0,0.0,,31.0,XYZ,1.0,0.0,,32.0,,,,,,,,,,
401,BEL,TSV,Sander Armee,1.0,0.0,Men,PROF,1985.0,25.0,TSV,1.0,0.0,PROF,26.0,TSV,1.0,0.0,PROF,27.0,TSV,1.0,0.0,PROF,28.0,LTB,1.0,0.0,WT,29.0,LTS,1.0,0.0,WT,30.0,LTS,1.0,120.0,WT,31.0,LTS,2.0,435.0,WT,32.0,LTS,4.0,28.0,WT,33.0,LTS,1.0,113.0,WT,34.0,LTS,1.0,0.0,WT,35.0
403,ITA,CDC,Luca Ascani,1.0,0.0,Men,CONT,1983.0,27.0,DAN,1.0,50.0,CONT,28.0,FAR,1.0,0.0,PROF,29.0,XYZ,1.0,0.0,,30.0,XYZ,1.0,0.0,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,RSA,SKY,John-Lee Augustyn,1.0,0.0,Men,WT,1986.0,24.0,SKY,1.0,0.0,WT,25.0,UNA,1.0,0.0,PROF,26.0,XYZ,1.0,0.0,,27.0,MTN,2.0,0.0,PROF,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,ESP,EUS,Jorge Azanza,1.0,0.0,Men,WT,1982.0,28.0,EUS,1.0,0.0,WT,29.0,EUS,1.0,0.0,WT,30.0,EUS,1.0,0.0,WT,31.0,XYZ,1.0,0.0,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,ITA,FLM,Filippo Baggio,1.0,0.0,Men,PROF,1988.0,22.0,DER,1.0,0.0,PROF,23.0,UNA,1.0,0.0,PROF,24.0,CEF,1.0,50.0,CONT,25.0,CEF,1.0,0.0,,26.0,XYZ,1.0,0.0,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,
407,ITA,FLM,Paolo Bailetti,1.0,0.0,Men,PROF,1980.0,30.0,DER,1.0,0.0,PROF,31.0,UNA,1.0,0.0,PROF,32.0,XYZ,1.0,0.0,,33.0,XYZ,1.0,0.0,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,GER,VBG,Sébastien Baldauf,1.0,0.0,Men,PROF,1989.0,21.0,,,,,,,,,,,,,,,,,,,,,HAC,1.0,0.0,CONT,26.0,HAC,1.0,0.0,CONT,27.0,VOL,1.0,0.0,CONT,28.0,WSA,1.0,0.0,CONT,29.0,XYZ,1.0,0.0,,30.0,,,,,
409,ITA,LAM,Alfredo Balloni,1.0,0.0,Men,WT,1989.0,21.0,LAM,1.0,0.0,WT,22.0,FAR,1.0,40.0,PROF,23.0,XYZ,1.0,0.0,,24.0,CEF,1.0,0.0,,25.0,XYZ,1.0,0.0,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,
410,POL,MRZ,Bartosz Banach,1.0,0.0,Men,CONT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,POL,MRZ,Robert Banach,1.0,0.0,Men,CONT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,ITA,KAT,Marco Bandiera,1.0,0.0,Men,WT,1984.0,26.0,QST,1.0,0.0,WT,27.0,OPQ,1.0,20.0,WT,28.0,IAM,1.0,120.0,PROF,29.0,AND,2.0,0.0,PROF,30.0,AND,1.0,0.0,PROF,31.0,AND,1.0,0.0,PROF,32.0,,,,,,,,,,,,,,,,,,,,
413,BEL,LAN,Koen Barbe,1.0,0.0,Men,PROF,1981.0,29.0,LAN,1.0,0.0,PROF,30.0,LAN,1.0,0.0,PROF,31.0,CRE,1.0,0.0,PROF,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,USA,BMC,Chris Barton,1.0,0.0,Men,PROF,1988.0,22.0,BMC,1.0,0.0,WT,23.0,BPC,1.0,0.0,CONT,24.0,XYZ,1.0,0.0,,25.0,XYZ,1.0,0.0,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,POL,CCC,Dariusz Batek,1.0,0.0,Men,PROF,1986.0,24.0,CCC,1.0,0.0,PROF,25.0,CCC,1.0,0.0,CONT,26.0,BGZ,1.0,0.0,CONT,27.0,XYZ,1.0,0.0,,28.0,WIB,1.0,0.0,CONT,29.0,WIB,1.0,0.0,CONT,30.0,XYZ,1.0,0.0,,31.0,,,,,,,,,,,,,,,
416,ITA,NIP,Mirko Battaglini,1.0,0.0,Men,CONT,1987.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,RUS,ISD,Maxim Belkov,1.0,0.0,Men,PROF,1985.0,25.0,VCD,1.0,40.0,WT,26.0,KAT,1.0,2.0,WT,27.0,KAT,1.0,173.0,WT,28.0,KAT,2.0,14.0,WT,29.0,KAT,1.0,62.0,WT,30.0,KAT,1.0,0.0,WT,31.0,KAT,1.0,0.0,WT,32.0,TKA,1.0,0.0,WT,33.0,XYZ,1.0,0.0,,34.0,,,,,
421,GBR,SAX,Jonathan Bellis,1.0,0.0,Men,WT,1988.0,22.0,SBS,1.0,0.0,WT,23.0,SKT,1.0,0.0,CONT,24.0,XYZ,1.0,0.0,,25.0,CTO,1.0,0.0,CONT,26.0,ONE,1.0,0.0,CONT,27.0,,,,,,,,,,,,,,,,,,,,,,,,,
422,ITA,LIQ,Francesco Bellotti,1.0,0.0,Men,WT,1979.0,31.0,LIQ,1.0,0.0,WT,32.0,XYZ,1.0,0.0,,33.0,XYZ,1.0,0.0,,34.0,XYZ,1.0,0.0,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,AUT,VBG,Josef Benetseder,1.0,0.0,Men,PROF,1983.0,27.0,VBG,1.0,0.0,CONT,28.0,VBG,1.0,0.0,CONT,29.0,WSA,1.0,0.0,CONT,30.0,WSA,1.0,0.0,CONT,31.0,HAC,1.0,0.0,CONT,32.0,HAC,1.0,0.0,CONT,33.0,,,,,,,,,,,,,,,,,,,,
427,JPN,RSH,Fumiyuki Beppu,1.0,0.0,Men,WT,1983.0,27.0,RSH,1.0,300.0,WT,28.0,OGE,4.0,0.0,WT,29.0,OGE,1.0,0.0,WT,30.0,TFR,1.0,100.0,WT,31.0,TFR,2.0,0.0,WT,32.0,TFS,1.0,0.0,WT,33.0,TFS,1.0,30.0,WT,34.0,TFS,1.0,28.0,WT,35.0,TFS,1.0,30.0,WT,36.0,NDP,1.0,0.0,PROF,37.0
428,FRA,ALM,Julien Berard,1.0,0.0,Men,WT,1987.0,23.0,ALM,1.0,0.0,WT,24.0,ALM,1.0,30.0,WT,25.0,ALM,1.0,0.0,WT,26.0,ALM,1.0,10.0,WT,27.0,ALM,1.0,0.0,WT,28.0,ALM,1.0,0.0,WT,29.0,ALM,1.0,0.0,WT,30.0,XYZ,1.0,0.0,,31.0,,,,,,,,,,
429,MDA,DER,Oleg Berdos,1.0,0.0,Men,PROF,1987.0,23.0,DER,1.0,0.0,PROF,24.0,UNA,1.0,0.0,PROF,25.0,XYZ,1.0,0.0,,26.0,TCT,1.0,0.0,CONT,27.0,TCT,1.0,0.0,CONT,28.0,,,,,,,,,,,,,,,,,,,,,,,,,
430,FRA,BBO,Giovanni Bernaudeau,1.0,0.0,Men,PROF,1983.0,27.0,EUC,1.0,0.0,PROF,28.0,EUC,1.0,0.0,PROF,29.0,EUC,1.0,0.0,PROF,30.0,EUC,1.0,0.0,WT,31.0,EUC,1.0,0.0,PROF,32.0,,,,,,,,,,,,,,,,,,,,,,,,,
431,ITA,LAM,Lorenzo Bernucci,1.0,0.0,Men,WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,FRA,CMO,Eric Berthou,1.0,0.0,Men,PROF,1980.0,30.0,BSC,1.0,0.0,PROF,31.0,BSC,1.0,0.0,PROF,32.0,RAL,1.0,0.0,CONT,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,ITA,AND,Thomas Bertolini,1.0,0.0,Men,PROF,1988.0,22.0,FAR,1.0,0.0,PROF,23.0,FAR,1.0,0.0,PROF,24.0,XYZ,1.0,0.0,,25.0,XYZ,1.0,0.0,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,BEL,LAN,Jonathan Bertrand,1.0,0.0,Men,PROF,1988.0,22.0,WBC,1.0,0.0,CONT,23.0,XYZ,1.0,0.0,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,FRA,SAU,Cyril Bessy,1.0,0.0,Men,PROF,1986.0,24.0,SAU,1.0,0.0,PROF,25.0,SAU,1.0,0.0,PROF,26.0,COF,1.0,0.0,PROF,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
