	Country 	Trade Team 	Rider 	Born 	Price 	Prev 	Score ↓ 	
665. 	USA 	EXG 	Kaitlin Keough (Antonneau) 	1992 	1 	0 	0 	[+]
666. 	NED 	ZWH 	Anouk Kerstens 	1991 	1 	0 	0 	[+]
667. 	USA 	VDK 	Maura Kinsella 	1991 	1 	0 	0 	[+]
668. 	AUT 	KSK 	Miriam Kircher 	1992 	1 	0 	0 	[+]
669. 	NED 	XYZ 	Linda Klein 	1991 	1 	0 	0 	[+]
670. 	NED 	ZWH 	Inge Klep 	1981 	1 	0 	0 	[+]
671. 	NED 	NWC 	Ines Klok 	1983 	1 	0 	0 	[+]
672. 	DEN 	ZWH 	Margriet Kloppenburg 	1988 	1 	0 	0 	[+]
673. 	USA 	XYZ 	Shannon Koch 	1987 	1 	0 	0 	[+]
674. 	NED 	XYZ 	Alma Koelemeijer 	1983 	1 	0 	0 	[+]
675. 	AUT 	KSK 	Christina Kollmann 	1988 	1 	0 	0 	[+]
676. 	RUS 	RUS 	Victoria Kondel 	1987 	1 	0 	0 	[+]
677. 	UKR 	XYZ 	Valeriya Kononenko 	1990 	1 	0 	0 	[+]
678. 	BEL 	VLL 	Lotte Kopecky 	1995 	1 	0 	0 	[+]
679. 	ITA 	XYZ 	Marina Lari 	1989 	1 	0 	0 	[+]
680. 	ESP 	DEB 	Izaro Lasa 	1987 	1 	0 	0 	[+]
681. 	UKR 	FCL 	Silvija Latozaite 	1993 	1 	0 	0 	[+]
682. 	NED 	XYZ 	Suzan Lavooy 	1986 	1 	0 	0 	[+]
683. 	ESP 	XYZ 	Eva Ledesma 	1976 	1 	0 	0 	[+]
684. 	BEL 	NWC 	Els Leemans 	1990 	1 	0 	0 	[+]
685. 	BEL 	SLT 	Sofie Leemans 	1992 	1 	0 	0 	[+]
686. 	NED 	XYZ 	Marte Lenferink 	1991 	1 	0 	0 	[+]
687. 	GER 	NXX 	Lisa Lengauer 	1991 	1 	0 	0 	[+]
688. 	NED 	XYZ 	Charlotte Lenting 	1992 	1 	0 	0 	[+]
689. 	FRA 	FUT 	Jenifer Letue 	1990 	1 	0 	0 	[+]
690. 	ESP 	DEB 	Itxaso Leunda 	1984 	1 	0 	0 	[+]
691. 	CHN 	GPC 	Chen Li 	1987 	1 	0 	0 	[+]
692. 	RUS 	RUS 	Elena Lichmanova 	1991 	1 	0 	0 	[+]
693. 	AUS 	ZZZ 	Carly Light 	1985 	1 	0 	0 	[+]
694. 	FIN 	XYZ 	Laura Lilja 	1990 	1 	0 	0 	[+]
695. 	CHN 	GPC 	Xiao Hui Liu 	1989 	1 	0 	0 	[+]
696. 	FRA 	XYZ 	Jessica Livet 	1992 	1 	0 	0 	[+]
697. 	BEL 	WIM 	Kim Lodewijkx 		1 	0 	0 	[+]
698. 	SUI 	XYZ 	Catherine Lohri 	1976 	1 	0 	0 	[+]
699. 	ESP 	LKT 	Belen Lopez 	1984 	1 	0 	0 	[+]
700. 	ESP 	BPD 	Rocio Loureda 	1991 	1 	0 	0 	[+]
701. 	GBR 	XYZ 	Melissa Lowther 	1996 	1 	0 	0 	[+]
702. 	NED 	XYZ 	Janien Lubben 	1985 	1 	0 	0 	[+]
703. 	KAZ 	XYZ 	Rimma Luchshenko 	1993 	1 	0 	0 	[+]
704. 	CHN 	GPC 	Xiao Ling Luo 	1988 	1 	0 	0 	[+]
705. 	AUS 	NXX 	Emma Mackie 	1984 	1 	0 	0 	[+]
706. 	RUS 	RUS 	Lidia Malakhova 	1991 	1 	0 	0 	[+]
707. 	GBR 	VIO 	Hannah Manley 	1993 	1 	0 	0 	[+]
708. 	ITA 	PCW 	Emma Marcelli 	1985 	1 	0 	0 	[+]
709. 	ITA 	XYZ 	Alice Marmorini 	1987 	1 	0 	0 	[+]
710. 	ITA 	FCL 	Silvia Marotta 	1992 	1 	0 	0 	[+]
711. 	ITA 	MIC 	Silvia Marsala 		1 	0 	0 	[+]
712. 	ITA 	XYZ 	Marta Manitto 	1994 	1 	0 	0 	[+]
713. 	FRA 	XYZ 	Honorine Martin 	1987 	1 	0 	0 	[+]
714. 	ESP 	XYZ 	Pilar Martin 	1991 	1 	0 	0 	[+]
715. 	ITA 	VAI 	Alessia Martini 	1992 	1 	0 	0 	[+]
716. 	ITA 	XYZ 	Simona Martini 	1990 	1 	0 	0 	[+]
717. 	ESP 	BPD 	Ariadna Amaya Martioda 	1990 	1 	0 	0 	[+]
718. 	ESP 	XYZ 	Judith Masdeu Cort 	1980 	1 	0 	0 	[+]
719. 	GBR 	XYZ 	Angharad Mason 	1979 	1 	0 	0 	[+]
720. 	ITA 	XYZ 	Sara Matteoni 	1990 	1 	0 	0 	[+]
721. 	SUI 	XYZ 	Nadège Matthey 	1989 	1 	0 	0 	[+]
722. 	ITA 	PCW 	Gessica Mazzei 	1989 	1 	0 	0 	[+]
723. 	AUS 	XYZ 	Angela McClure 	1990 	1 	0 	0 	[+]
724. 	USA 	XYZ 	Anna Mcloon 	1982 	1 	0 	0 	[+]
725. 	IRL 	XYZ 	Fiona Meade 	1981 	1 	0 	0 	[+]
726. 	NED 	XYZ 	Ilona Meiring 	1989 	1 	0 	0 	[+]
727. 	CHN 	GPC 	Lang Meng 	1984 	1 	0 	0 	[+]
728. 	POL 	ABD 	Natalia Mielnik 	1991 	1 	0 	0 	[+]
729. 	GBR 	XYZ 	Ruby Miller 	1992 	1 	0 	0 	[+]
730. 	USA 	XYZ 	Sinead Miller 	1990 	1 	0 	0 	[+]
731. 	NOR 	XYZ 	Siri Minge 	1994 	1 	0 	0 	[+]
732. 	FRA 	XYZ 	Cathy Moncassin-Prime 	1977 	1 	0 	0 	[+]
733. 	FRA 	XYZ 	Flavie Montusclat 	1991 	1 	0 	0 	[+]
734. 	ITA 	VAI 	Silvia Moroni 	1992 	1 	0 	0 	[+]
735. 	USA 	XYZ 	Rebecca Much 	1986 	1 	0 	0 	[+]
736. 	AUT 	NXX 	Mirjam Muckenhuber 	1985 	1 	0 	0 	[+]
737. 	SUI 	PCW 	Lise Müller 	1989 	1 	0 	0 	[+]
738. 	UKR 	XYZ 	Tetyana Mykhaylova 	1989 	1 	0 	0 	[+]
739. 	ITA 	FHT 	Chiara Nadalutti 	1985 	1 	0 	0 	[+]
740. 	ITA 	XYZ 	Giorgia Nanni 	1994 	1 	0 	0 	[+]
741. 	RSA 	XYZ 	Lizanne Naude 	1984 	1 	0 	0 	[+]
742. 	SUI 	XYZ 	Jolanda Neff 	1993 	1 	0 	0 	[+]
743. 	USA 	EXG 	Greta Neimanas 	1988 	1 	0 	0 	[+]
744. 	SWE 	XYZ 	Alexandra Nessmar 	1994 	1 	0 	0 	[+]
745. 	USA 	NOW 	Elizabeth Newell 	1982 	1 	0 	0 	[+]
746. 	FRA 	BCF 	Oriane Niay 	1989 	1 	0 	0 	[+]
747. 	NED 	XYZ 	Rian Nijmeijer 	1980 	1 	0 	0 	[+]
748. 	BEL 	LBL 	Nathalie Nijns 	1993 	1 	0 	0 	[+]
749. 	IRI 	PCW 	Abad Niknaz 		1 	0 	0 	[+]
750. 	SWE 	XYZ 	Johanna Nilsson 	1990 	1 	0 	0 	[+]
751. 	ITA 	XYZ 	Cristina Nisi 		1 	0 	0 	[+]
752. 	RUS 	XYZ 	Elena Novikova 	1975 	1 	0 	0 	[+]
753. 	AUS 	VDK 	Bridie O'Donnell 	1974 	1 	0 	0 	[+]
754. 	IRL 	XYZ 	Jennifer O'Reilly 	1980 	1 	0 	0 	[+]
755. 	NED 	XYZ 	Iris Ockeloen 	1992 	1 	0 	0 	[+]
756. 	SWE 	XYZ 	Sara Olsson 	1990 	1 	0 	0 	[+]
757. 	FRA 	BCF 	Céline Ondet 	1991 	1 	0 	0 	[+]
758. 	FRA 	LKT 	Margot Ortega 	1990 	1 	0 	0 	[+]
759. 	ESP 	DEB 	Mireia Osa 	1991 	1 	0 	0 	[+]
760. 	ESP 	DEB 	Maider Oteiza 	1988 	1 	0 	0 	[+]
761. 	NED 	DLT 	Marissa Otten 	1989 	1 	0 	0 	[+]
762. 	GBR 	XYZ 	Harriet Owen 	1993 	1 	0 	0 	[+]
763. 	ITA 	MCG 	Jessica Paganelli 	1993 	1 	0 	0 	[+]
764. 	ITA 	XYZ 	Asja Paladin 	1994 	1 	0 	0 	[+]
765. 	ITA 	TOG 	Soraya Paladin 	1993 	1 	0 	0 	[+]
766. 	ESP 	XYZ 	Gema Pascual Torrecilla 	1979 	1 	0 	0 	[+]
767. 	UKR 	FCL 	Svetlana Paulikaite 	1985 	1 	0 	0 	[+]
768. 	NED 	DPD 	Berdienke Paus 	1988 	1 	0 	0 	[+]
769. 	ITA 	XYZ 	Michela Pavin 	1994 	1 	0 	0 	[+]
770. 	NED 	ZWH 	Charlotte Peeters 	1980 	1 	0 	0 	[+]
771. 	AUT 	KSK 	Karin Pekovits 	1984 	1 	0 	0 	[+]
772. 	NED 	XYZ 	Marianne Peltzer 	1986 	1 	0 	0 	[+]
773. 	AUT 	KSK 	Christina Perchtold 	1993 	1 	0 	0 	[+]
774. 	ESP 	DEB 	Inmaculada Pereiro 	1972 	1 	0 	0 	[+]
775. 	AUS 	XYZ 	Natasha Perry 	1979 	1 	0 	0 	[+]
776. 	NZL 	XYZ 	Emma Petersen 	1990 	1 	0 	0 	[+]
777. 	DEN 	NXX 	Maria Grandt Petersen 	1991 	1 	0 	0 	[+]
778. 	FRA 	XYZ 	Melanie Pette 	1987 	1 	0 	0 	[+]
779. 	USA 	EXG 	Jessica Phillips 	1978 	1 	0 	0 	[+]
780. 	USA 	DPZ 	Amber Pierce 	1981 	1 	0 	0 	[+]
781. 	ITA 	XYZ 	Chiara Pierobon 	1993 	1 	0 	0 	[+]
782. 	AUT 	KSK 	Daniela Pintarelli 	1983 	1 	0 	0 	[+]
783. 	ITA 	MCG 	Giulia Pironato 	1993 	1 	0 	0 	[+]
784. 	AUT 	KSK 	Lisa Pleyer 	1978 	1 	0 	0 	[+]
785. 	GER 	XYZ 	Stephanie Pohl 	1987 	1 	0 	0 	[+]
786. 	NED 	XYZ 	Evelien Post 	1985 	1 	0 	0 	[+]
787. 	ITA 	BPK 	Gloria Presti 	1989 	1 	0 	0 	[+]
788. 	RSA 	LBL 	An-Li Pretorius 	1987 	1 	0 	0 	[+]
789. 	GER 	XYZ 	Bianca Purath 	1985 	1 	0 	0 	[+]
790. 	ESP 	DEB 	Inmaculada Rafael 	1976 	1 	0 	0 	[+]
791. 	FRA 	XYZ 	Emmeline Ragot 	1986 	1 	0 	0 	[+]
792. 	ESP 	BPD 	Catalina Rayo Ramis 	1990 	1 	0 	0 	[+]
793. 	AUT 	NXX 	Elisabeth Reiner 	1983 	1 	0 	0 	[+]
794. 	USA 	XYZ 	Jennifer Reither 	1974 	1 	0 	0 	[+]
795. 	SUI 	XYZ 	Sonja Reusser 	1985 	1 	0 	0 	[+]
796. 	ITA 	MIC 	Vanessa Elettra Ricci 	1989 	1 	0 	0 	[+]
797. 	FRA 	XYZ 	Sylvie Riedle 	1969 	1 	0 	0 	[+]
798. 	AUT 	KSK 	Iris Riepan 	1990 	1 	0 	0 	[+]
799. 	ITA 	XYZ 	Ilaria Rinaldi 	1985 	1 	0 	0 	[+]
800. 	NED 	XYZ 	Linda Ringlever 	1982 	1 	0 	0 	[+]
801. 	EST 	XYZ 	Liisi Rist 	1991 	1 	0 	0 	[+]
802. 	GBR 	XYZ 	Amy Roberts 	1994 	1 	0 	0 	[+]
803. 	FRA 	BCF 	Mireille Robin 	1975 	1 	0 	0 	[+]
804. 	MEX 	XYZ 	Mayra Rocha 	1988 	1 	0 	0 	[+]
805. 	NED 	SLT 	Anouk Rockx 	1992 	1 	0 	0 	[+]
806. 	ESP 	XYZ 	Rosario Rodriguez Gomez 	1982 	1 	0 	0 	[+]
807. 	GBR 	VIO 	Claire Rose (Galloway) 	1987 	1 	0 	0 	[+]
808. 	NED 	XYZ 	Ingrid Rouw 	1978 	1 	0 	0 	[+]
809. 	GBR 	MFP 	Penny Rowson 	1992 	1 	0 	0 	[+]
810. 	USA 	TIB 	Kendall Ryan 	1992 	1 	0 	0 	[+]
811. 	NOR 	XYZ 	Kristine Saastad 	1987 	1 	0 	0 	[+]
812. 	FRA 	XYZ 	Iris Sachet 	1994 	1 	0 	0 	[+]
813. 	GBR 	XYZ 	Ella Sadler-Andrews 	1991 	1 	0 	0 	[+]
814. 	ESP 	DEB 	Irene San Sebastian 	1990 	1 	0 	0 	[+]
815. 	USA 	OPK 	Kristin Sanders 	1971 	1 	0 	0 	[+]
816. 	ITA 	XYZ 	Ilaria Sanguineti 	1994 	1 	0 	0 	[+]
817. 	ESP 	BPD 	Ane Santesteban 	1990 	1 	0 	0 	[+]
818. 	FRA 	XYZ 	Eleonore Saraiva 	1991 	1 	0 	0 	[+]
819. 	LUX 	NXX 	Fabienne Schauss 	1984 	1 	0 	0 	[+]
820. 	GER 	GSD 	Lina-Kristin Schink 	1983 	1 	0 	0 	[+]
821. 	AUT 	KSK 	Claudia Schlager 	1968 	1 	0 	0 	[+]
822. 	DEN 	XYZ 	Trine Schmidt 	1988 	1 	0 	0 	[+]
823. 	LUX 	GSD 	Anne-Marie Schmitt 	1989 	1 	0 	0 	[+]
824. 	USA 	TIB 	Samantha Schneider 	1990 	1 	0 	0 	[+]
825. 	AUT 	XYZ 	Bernadette Schober 	1984 	1 	0 	0 	[+]
826. 	RSA 	BIZ 	Anriette Schoeman 	1977 	1 	0 	0 	[+]
827. 	GBR 	VIO 	Gaby Shaw 	1992 	1 	0 	0 	[+]
828. 	HKG 	XYZ 	Fan Li Shen 	1991 	1 	0 	0 	[+]
829. 	CHN 	GPC 	Lina Shi 	1991 	1 	0 	0 	[+]
830. 	UKR 	XYZ 	Rimma Shidlovskaya 	1989 	1 	0 	0 	[+]
831. 	FRA 	XYZ 	Marion Sicot 	1992 	1 	0 	0 	[+]
832. 	LTU 	DPZ 	Agne Silinyte 	1991 	1 	0 	0 	[+]
833. 	GBR 	SLT 	Emma Silversides 	1978 	1 	0 	0 	[+]
834. 	NED 	ZWH 	Suzan Simons 	1987 	1 	0 	0 	[+]
835. 	GBR 	MFP 	Annabel Simpson 	1990 	1 	0 	0 	[+]
836. 	BLR 	PCW 	Alena Sitsko 	1987 	1 	0 	0 	[+]
837. 	CZE 	FUT 	Gabriela Slamova 	1991 	1 	0 	0 	[+]
838. 	NED 	XYZ 	Melissa Slewe 	1989 	1 	0 	0 	[+]
839. 	RSA 	BIZ 	Cashandra Slingerland 	1974 	1 	0 	0 	[+]
840. 	NED 	XYZ 	Jessica Smits 	1991 	1 	0 	0 	[+]
841. 	NED 	XYZ 	Adrienne Snijder 	1989 	1 	0 	0 	[+]
842. 	NED 	RUI 	Julia Soek 	1990 	1 	0 	0 	[+]
843. 	LTU 	VAI 	Katarzyna Sosna 	1990 	1 	0 	0 	[+]
844. 	ITA 	VAI 	Eleonora Spaliviero 	1989 	1 	0 	0 	[+]
845. 	NED 	JVA 	Chloe Spier 	1992 	1 	0 	0 	[+]
846. 	RSA 	BIZ 	Marissa Stander 	1978 	1 	0 	0 	[+]
847. 	NED 	XYZ 	Nadia Stappenbelt 	1990 	1 	0 	0 	[+]
848. 	ITA 	DPZ 	Francesca Stefani 	1991 	1 	0 	0 	[+]
849. 	GER 	XYZ 	Lena Stegger 	1991 	1 	0 	0 	[+]
850. 	SWE 	XYZ 	Jennie Stenerhag 	1975 	1 	0 	0 	[+]
851. 	ITA 	XYZ 	Anna Zita Maria Stricker 	1994 	1 	0 	0 	[+]
852. 	NED 	XYZ 	Sabrina Stultiëns 	1993 	1 	0 	0 	[+]
853. 	RSA 	BIZ 	Liliana Swanepoel 		1 	0 	0 	[+]
854. 	ITA 	DPZ 	Alice Tagliapietra 	1993 	1 	0 	0 	[+]
855. 	NED 	RBW 	Rebecca Talen 	1993 	1 	0 	0 	[+]
856. 	CHN 	GPC 	Kerong Tang 	1988 	1 	0 	0 	[+]
857. 	ITA 	XYZ 	Roberta Tasca 	1994 	1 	0 	0 	[+]
858. 	USA 	XYZ 	Starla Teddergreen 	1979 	1 	0 	0 	[+]
859. 	NED 	XYZ 	Linda ter Beek 	1987 	1 	0 	0 	[+]
860. 	AUT 	XYZ 	Barbara Tesar 	1982 	1 	0 	0 	[+]
861. 	USA 	EXG 	Alison Tetrick 	1985 	1 	0 	0 	[+]
862. 	FRA 	BCF 	Beatrice Thomas 	1981 	1 	0 	0 	[+]
863. 	GBR 	XYZ 	Jo Tindley 	1987 	1 	0 	0 	[+]
864. 	ITA 	GCV 	Francesca Tognali 	1985 	1 	0 	0 	[+]
865. 	ITA 	MCG 	Alessandra Tomasini 	1993 	1 	0 	0 	[+]
866. 	NOR 	BIZ 	Linn Torp 	1977 	1 	0 	0 	[+]
867. 	CAN 	XYZ 	Jenny Trew 	1981 	1 	0 	0 	[+]
868. 	GBR 	DPD 	Laura Trott 	1992 	1 	0 	0 	[+]
869. 	NED 	XYZ 	Karin Truijen 	1982 	1 	0 	0 	[+]
870. 	AND 	XYZ 	Ariadna Tudel Cuberes 	1978 	1 	0 	0 	[+]
871. 	NED 	SRA 	Laura Turpijn 	1978 	1 	0 	0 	[+]
872. 	SUI 	FCL 	Jessica Uebelhart 	1990 	1 	0 	0 	[+]
873. 	ESP 	LKT 	Ana Usabiaga Balerdi 	1990 	1 	0 	0 	[+]
874. 	ESP 	LKT 	Irene Usabiaga 	1993 	1 	0 	0 	[+]
875. 	ITA 	MCG 	Elena Valentini 	1992 	1 	0 	0 	[+]
876. 	NED 	XYZ 	Susanne van As 	1980 	1 	0 	0 	[+]
877. 	BEL 	WIM 	Ilse Van de Pontseele 	1984 	1 	0 	0 	[+]
878. 	NED 	SRA 	Bianca van den Hoek 	1976 	1 	0 	0 	[+]
879. 	NED 	SRA 	Daisy van der Aa 	1989 	1 	0 	0 	[+]
880. 	GBR 	XYZ 	Lucy van der Haar 	1994 	1 	0 	0 	[+]
881. 	NED 	XYZ 	Janine van der Meer 	1994 	1 	0 	0 	[+]
882. 	NED 	RBW 	Monique van der Vorst 	1984 	1 	0 	0 	[+]
883. 	NED 	XYZ 	Kim van Dijk 	1984 	1 	0 	0 	[+]
884. 	NED 	NWC 	Mara van Doremalen 	1992 	1 	0 	0 	[+]
885. 	NED 	XYZ 	Elise van Hage 	1989 	1 	0 	0 	[+]
886. 	NED 	RUI 	Nathalie van Katwijk 	1985 	1 	0 	0 	[+]
887. 	NED 	XYZ 	Irene van Lith 	1991 	1 	0 	0 	[+]
888. 	BEL 	LBL 	Katrien Van Looy 	1989 	1 	0 	0 	[+]
889. 	NED 	LNL 	Marieke van Nek 	1988 	1 	0 	0 	[+]
890. 	NED 	RUI 	Tessa van Nieuwpoort 	1991 	1 	0 	0 	[+]
891. 	NED 	XYZ 	Sanne van Paassen 	1988 	1 	0 	0 	[+]
892. 	NED 	SRA 	Sandra van Veghel 	1982 	1 	0 	0 	[+]
893. 	NED 	SRA 	Josien van Wingerden 	1987 	1 	0 	0 	[+]
894. 	BEL 	VLL 	Edith Vanden Brande 	1982 	1 	0 	0 	[+]
895. 	BEL 	WIM 	Hélène Vander Massen 	1988 	1 	0 	0 	[+]
896. 	BEL 	SLT 	Cindy Vandermeulen 	1980 	1 	0 	0 	[+]
897. 	ITA 	XYZ 	Chiara Vannucci 	1993 	1 	0 	0 	[+]
898. 	ITA 	FHT 	Stefania Vecchio 	1990 	1 	0 	0 	[+]
899. 	ITA 	GCV 	Barbara Venerito 	1993 	1 	0 	0 	[+]
900. 	BEL 	KRE 	Elien Vercamer 	1988 	1 	0 	0 	[+]
901. 	BEL 	ZWH 	Sofie Verdonck 	1986 	1 	0 	0 	[+]
902. 	BEL 	WIM 	Hannah Verhaeghe 	1988 	1 	0 	0 	[+]
903. 	BEL 	SLT 	Karen Verhestraeten 	1991 	1 	0 	0 	[+]
904. 	NED 	NWC 	Wendy Versluis 	1992 	1 	0 	0 	[+]
905. 	BEL 	WIM 	Femke Verstichelen 	1984 	1 	0 	0 	[+]
906. 	NED 	ZWH 	Chantal Verstraten 	1993 	1 	0 	0 	[+]
907. 	ITA 	GCV 	Lara Vieceli 	1993 	1 	0 	0 	[+]
908. 	ESP 	BPD 	Laura Vilanova 	1992 	1 	0 	0 	[+]
909. 	NED 	RUI 	Annelies Visser 	1992 	1 	0 	0 	[+]
910. 	UKR 	PCW 	Viktoriya Vologdnina 	1989 	1 	0 	0 	[+]
911. 	NED 	XYZ 	Mirthe Wagenaar 	1987 	1 	0 	0 	[+]
912. 	GBR 	MFP 	Hannah Walker 	1992 	1 	0 	0 	[+]
913. 	GBR 	MFP 	Jessie Walker 	1994 	1 	0 	0 	[+]
914. 	USA 	XYZ 	Brianna Walle 	1984 	1 	0 	0 	[+]
915. 	CHN 	GPC 	Cui Wang 	1989 	1 	0 	0 	[+]
916. 	SUI 	XYZ 	Martina Weiss 	1991 	1 	0 	0 	[+]
917. 	SUI 	XYZ 	Sandra Weiss 	1991 	1 	0 	0 	[+]
918. 	USA 	PWM 	Alisha Welsh 	1983 	1 	0 	0 	[+]
919. 	NED 	RUI 	Hannah Welter 	1988 	1 	0 	0 	[+]
920. 	BEL 	SPM 	Laure Werner 	1981 	1 	0 	0 	[+]
921. 	USA 	TIB 	Jennifer Wheeler 	1980 	1 	0 	0 	[+]
922. 	NZL 	BCF 	Genevieve Whitson 	1980 	1 	0 	0 	[+]
923. 	GER 	NXX 	Lisa Maria Wiedemann 	1992 	1 	0 	0 	[+]
924. 	GBR 	BIZ 	Catherine Williamson 	1982 	1 	0 	0 	[+]
925. 	NZL 	XYZ 	Sophie Williamson 	1994 	1 	0 	0 	[+]
926. 	USA 	VDK 	Ruth Winder 	1993 	1 	0 	0 	[+]
927. 	USA 	XYZ 	Lia Winfield 	1986 	1 	0 	0 	[+]
928. 	NED 	XYZ 	Joslen Wisse 	1989 	1 	0 	0 	[+]
929. 	NED 	NWC 	Henriette Woering 	1992 	1 	0 	0 	[+]
930. 	NED 	RUI 	Melanie Woering 	1992 	1 	0 	0 	[+]
931. 	POL 	XYZ 	Malgorzata Wojtyra 	1989 	1 	0 	0 	[+]
932. 	SUI 	XYZ 	Andrea Wolfer 	1987 	1 	0 	0 	[+]
933. 	CHN 	GPC 	Chao Mei Wu 	1989 	1 	0 	0 	[+]
934. 	CHN 	GPC 	Sheng Yongyan 	1987 	1 	0 	0 	[+]
935. 	ESP 	XYZ 	Ana Yonta Diez 	1975 	1 	0 	0 	[+]
936. 	CHN 	GPC 	Yunyun Yuan 		1 	0 	0 	[+]
937. 	UKR 	PCW 	Angela Zagkarova 		1 	0 	0 	[+]
938. 	ITA 	XYZ 	Ambra Zago 	1991 	1 	0 	0 	[+]
939. 	CHN 	GPC 	Na Zhao 	1984 	1 	0 	0 	[+]
940. 	ESP 	DEB 	Ane Ziaran 	1991 	1 	0 	0 	[+]
941. 	ESP 	BPD 	Dorleta Zorrilla Braceras 	1989 	1 	0 	0 	[+]
942. 	CZE 	BPK 	Petra Zrimsek 	1988 	1 	0 	0 	[+]
943. 	GER 	XYZ 	Denise Zuckermandel 	1988 	1 	0 	0 	[+]
