Rider ID,Country,UCI Team 2012,Rider Name,Price 2012,Score 2012,Gender,Born,Age 2012,UCI Team 2013,Price 2013,Score 2013,Age 2013,UCI Team 2014,Price 2014,Score 2014,Age 2014,UCI Team 2015,Price 2015,Score 2015,Age 2015,UCI Team 2016,Price 2016,Score 2016,Age 2016,UCI Team 2017,Price 2017,Score 2017,Age 2017,UCI Team 2018,Price 2018,Score 2018,Age 2018,UCI Team 2019,Price 2019,Score 2019,Age 2019,UCI Team 2020,Price 2020,Score 2020,Age 2020
2138,NED,XYZ,Sonja Boogaard,1.0,0.0,Women,1972.0,40.0,XYZ,1.0,0.0,41.0,XYZ,1.0,0.0,42.0,,,,,,,,,,,,,,,,,,,,,,,,
1713,ITA,MCG,Alessandra Borchi,1.0,0.0,Women,1983.0,29.0,XYZ,1.0,0.0,30.0,XYZ,1.0,0.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,
2397,ITA,XYZ,Simona Bortolotti,1.0,0.0,Women,1994.0,18.0,SEF,1.0,10.0,19.0,SEF,1.0,0.0,20.0,XYZ,1.0,0.0,21.0,BPK,1.0,0.0,22.0,GSB,1.0,0.0,23.0,XYZ,1.0,0.0,24.0,CZF,1.0,0.0,25.0,XYZ,1.0,0.0,26.0
2060,ITA,XYZ,Chiara Bortolus,1.0,0.0,Women,1988.0,24.0,XYZ,1.0,0.0,25.0,XYZ,1.0,0.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,
1824,NED,RUI,Joan Boskamp,1.0,0.0,Women,1985.0,27.0,XYZ,1.0,0.0,28.0,XYZ,1.0,0.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,
2257,NED,SRA,Andrea Bosman,1.0,0.0,Women,1979.0,33.0,XYZ,1.0,0.0,34.0,XYZ,1.0,0.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,
2096,NED,XYZ,Elisabeth Braam,1.0,0.0,Women,1984.0,28.0,XYZ,1.0,0.0,29.0,XYZ,1.0,0.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,
1766,NED,NWC,Joukje Braam,1.0,0.0,Women,1986.0,26.0,END,1.0,0.0,27.0,END,1.0,0.0,28.0,XYZ,1.0,0.0,29.0,,,,,,,,,,,,,,,,,,,,
1937,BEL,WIM,Cynthia Bracke,1.0,0.0,Women,1991.0,21.0,XYZ,1.0,0.0,22.0,XYZ,1.0,0.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,
1431,FRA,BCF,Aurelie Bramante,1.0,0.0,Women,1984.0,28.0,XYZ,1.0,0.0,29.0,XYZ,1.0,0.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,
2136,NED,RES,Shanne Braspenninckx,1.0,0.0,Women,1991.0,21.0,XYZ,1.0,0.0,22.0,XYZ,1.0,0.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,
1627,FRA,GSD,Charlotte Bravard,1.0,0.0,Women,1992.0,20.0,XYZ,1.0,0.0,21.0,FUT,1.0,90.0,22.0,FUT,1.0,70.0,23.0,FUT,1.0,60.0,24.0,FDJ,1.0,100.0,25.0,FDJ,1.0,0.0,26.0,FDJ,1.0,0.0,27.0,XYZ,1.0,0.0,28.0
1592,ITA,GCV,Angela Bravin,1.0,0.0,Women,1993.0,19.0,XYZ,1.0,0.0,20.0,XYZ,1.0,0.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,FRA,XYZ,Julie Bresset,1.0,0.0,Women,1989.0,23.0,XYZ,1.0,0.0,24.0,XYZ,1.0,0.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,
1453,RSA,BIZ,Jeaun-Mari Breytenbach,1.0,0.0,Women,1990.0,22.0,XYZ,1.0,0.0,23.0,XYZ,1.0,0.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,
1955,AUS,XYZ,Kirsty Broun,1.0,0.0,Women,1979.0,33.0,XYZ,1.0,0.0,34.0,XYZ,1.0,0.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,
1974,CAN,XYZ,Laura Brown,1.0,0.0,Women,1986.0,26.0,COL,1.0,60.0,27.0,COL,1.0,95.0,28.0,UHC,1.0,40.0,29.0,UHC,1.0,0.0,30.0,XYZ,1.0,0.0,31.0,,,,,,,,,,,,
1953,AUS,XYZ,Gayle Brownlee,1.0,0.0,Women,1974.0,38.0,XYZ,1.0,0.0,39.0,XYZ,1.0,0.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,
2390,SUI,XYZ,Larissa Brühwiler,1.0,0.0,Women,1993.0,19.0,BCT,1.0,0.0,20.0,XYZ,1.0,0.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,
2395,ITA,XYZ,Carlotta Brui,1.0,0.0,Women,1994.0,18.0,MIC,1.0,0.0,19.0,VAI,1.0,0.0,20.0,XYZ,1.0,0.0,21.0,,,,,,,,,,,,,,,,,,,,
2271,POL,ABD,Monika Brzezna,1.0,0.0,Women,1991.0,21.0,XYZ,1.0,0.0,22.0,XYZ,1.0,0.0,23.0,XYZ,1.0,20.0,24.0,XYZ,1.0,10.0,25.0,XYZ,1.0,0.0,26.0,XYZ,1.0,0.0,27.0,,,,,,,,
1442,FRA,BIG,Alessia Bugeia,1.0,0.0,Women,1987.0,25.0,XYZ,1.0,0.0,26.0,XYZ,1.0,0.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,
1962,BEL,XYZ,Anje Buysse,1.0,0.0,Women,1969.0,43.0,XYZ,1.0,0.0,44.0,XYZ,1.0,0.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,
1735,GBR,MFP,Sarah Byrne,1.0,0.0,Women,1989.0,23.0,XYZ,1.0,0.0,24.0,XYZ,1.0,0.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,
2021,FRA,BRE,Nathalie Cadol,1.0,0.0,Women,1972.0,40.0,,,,,XYZ,1.0,0.0,42.0,,,,,,,,,,,,,,,,,,,,,,,,
1947,AUS,AIS,Alexandra Carle,1.0,0.0,Women,1991.0,21.0,XYZ,1.0,0.0,22.0,XYZ,1.0,0.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,
1669,BEL,LBL,Bo Carless,1.0,0.0,Women,1993.0,19.0,XYZ,1.0,0.0,20.0,XYZ,1.0,0.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,
2194,USA,ZZZ,Katharine Carroll,1.0,0.0,Women,1981.0,31.0,XYZ,1.0,0.0,32.0,XYZ,1.0,0.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,
1902,ITA,TOG,Francesca Cauz,1.0,0.0,Women,1992.0,20.0,TOG,1.0,555.0,21.0,TOG,12.0,30.0,22.0,ALE,4.0,95.0,23.0,ALE,4.0,0.0,24.0,GSB,1.0,0.0,25.0,TOP,2.0,0.0,26.0,XYZ,1.0,0.0,27.0,,,,
1901,ITA,TOG,Erika Cecchel,1.0,0.0,Women,1992.0,20.0,,,,,XYZ,1.0,0.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,
2402,ITA,XYZ,Silvia Cecchini,1.0,0.0,Women,1994.0,18.0,TOG,1.0,0.0,19.0,TOG,1.0,0.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,
2217,BEL,ZWH,Dunja Ceulemans,1.0,0.0,Women,1989.0,23.0,SPM,1.0,0.0,24.0,SPM,1.0,0.0,25.0,XYZ,1.0,0.0,26.0,,,,,,,,,,,,,,,,,,,,
2429,USA,XYZ,Amy Charity,1.0,0.0,Women,1976.0,36.0,VDK,1.0,0.0,37.0,VDK,1.0,100.0,38.0,XYZ,1.0,25.0,39.0,XYZ,1.0,0.0,40.0,XYZ,1.0,0.0,41.0,,,,,,,,,,,,
1631,FRA,GSD,Oriane Chaumet,1.0,0.0,Women,1993.0,19.0,FUT,1.0,0.0,20.0,FUT,1.0,0.0,21.0,XYZ,1.0,0.0,22.0,,,,,,,,,,,,,,,,,,,,
2032,GBR,XYZ,Kara Chesworth,1.0,0.0,Women,1972.0,40.0,XYZ,1.0,0.0,41.0,XYZ,1.0,0.0,42.0,,,,,,,,,,,,,,,,,,,,,,,,
2075,KOR,XYZ,Hye Kyeong Choi,1.0,0.0,Women,1984.0,28.0,XYZ,1.0,0.0,29.0,XYZ,1.0,0.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,
1739,ITA,MIC,Chiara Ciuffini,1.0,0.0,Women,1985.0,27.0,XYZ,1.0,0.0,28.0,XYZ,1.0,0.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,
2227,NED,ZWH,Marjolein Claessen,1.0,0.0,Women,1991.0,21.0,XYZ,1.0,0.0,22.0,END,1.0,0.0,23.0,XYZ,1.0,0.0,24.0,,,,,,,,,,,,,,,,,,,,
2026,GBR,VIO,Charlotte Colclough,1.0,0.0,Women,1984.0,28.0,XYZ,1.0,0.0,29.0,XYZ,1.0,0.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,
2398,ITA,XYZ,Veronica Cornolti,1.0,0.0,Women,1994.0,18.0,SEF,1.0,25.0,19.0,SEF,1.0,0.0,20.0,SEF,1.0,0.0,21.0,XYZ,1.0,0.0,22.0,,,,,,,,,,,,,,,,
1759,BEL,NWC,Shauni Corthout,1.0,0.0,Women,1993.0,19.0,END,1.0,0.0,20.0,END,1.0,0.0,21.0,XYZ,1.0,0.0,22.0,,,,,,,,,,,,,,,,,,,,
1981,DEN,XYZ,Betina Cramer,1.0,0.0,Women,1978.0,34.0,XYZ,1.0,0.0,35.0,XYZ,1.0,0.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,
2037,GBR,XYZ,Sarah Cramoysan,1.0,0.0,Women,1968.0,44.0,XYZ,1.0,0.0,45.0,XYZ,1.0,0.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,
2034,GBR,XYZ,Natalie Creswick,1.0,0.0,Women,1980.0,32.0,XYZ,1.0,0.0,33.0,XYZ,1.0,0.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,
1977,CAN,XYZ,Valerie Crete,1.0,0.0,Women,1989.0,23.0,XYZ,1.0,0.0,24.0,XYZ,1.0,0.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,
1927,BEL,VLL,Gilke Croket,1.0,0.0,Women,1992.0,20.0,VLL,1.0,0.0,21.0,VLL,1.0,14.0,22.0,VLL,1.0,0.0,23.0,VLL,1.0,0.0,24.0,SVE,1.0,0.0,25.0,SPM,1.0,0.0,26.0,ILB,1.0,0.0,27.0,XYZ,1.0,0.0,28.0
1921,USA,VDK,Katheryn Curi Matthews,1.0,0.0,Women,1974.0,38.0,XYZ,1.0,0.0,39.0,XYZ,1.0,0.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,
2035,GBR,VIO,Rebecca Curley,1.0,0.0,Women,1981.0,31.0,XYZ,1.0,0.0,32.0,XYZ,1.0,0.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,
2247,GBR,VIO,Katie Curtis,1.0,0.0,Women,1988.0,24.0,XYZ,1.0,0.0,25.0,XYZ,1.0,0.0,26.0,,,,,PAC,1.0,0.0,28.0,,,,,,,,,,,,,,,,
2425,USA,XYZ,Jessica Cutler,1.0,0.0,Women,1979.0,33.0,VDK,1.0,0.0,34.0,XYZ,1.0,30.0,35.0,XYZ,1.0,0.0,36.0,CVB,1.0,0.0,37.0,,,,,,,,,,,,,,,,
1798,ITA,PCW,Azzura D’Intino,1.0,0.0,Women,1991.0,21.0,XYZ,1.0,0.0,22.0,MIC,1.0,0.0,23.0,MIC,1.0,0.0,24.0,XYZ,1.0,0.0,25.0,,,,,,,,,,,,,,,,
2378,BEL,XYZ,Nel De Crits,1.0,0.0,Women,1991.0,21.0,VLL,1.0,0.0,22.0,VLL,1.0,14.0,23.0,VLL,1.0,0.0,24.0,VLL,1.0,0.0,25.0,,,,,,,,,,,,,,,,
2379,BEL,XYZ,Stephanie De Croock,1.0,0.0,Women,1979.0,33.0,VLL,1.0,0.0,34.0,XYZ,1.0,0.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,
2225,NED,ZWH,Jorinda de Heer,1.0,0.0,Women,1990.0,22.0,DUR,1.0,0.0,23.0,DUR,1.0,0.0,24.0,XYZ,1.0,0.0,25.0,,,,,,,,,,,,,,,,,,,,
1455,RSA,BIZ,Leana De Jager,1.0,0.0,Women,1981.0,31.0,XYZ,1.0,0.0,32.0,XYZ,1.0,0.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,
2229,NED,ZWH,Tessa de Moyer,1.0,0.0,Women,1992.0,20.0,VLL,1.0,0.0,21.0,WET,1.0,0.0,22.0,XYZ,1.0,0.0,23.0,,,,,,,,,,,,,,,,,,,,
1859,BEL,SLT,Sofie De Nys,1.0,0.0,Women,1985.0,27.0,XYZ,1.0,0.0,28.0,XYZ,1.0,0.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,
1854,BEL,SLT,Eline De Roover,1.0,0.0,Women,1992.0,20.0,VLL,1.0,0.0,21.0,WET,1.0,0.0,22.0,XYZ,1.0,0.0,23.0,,,,,,,,,,,,,,,,,,,,
2399,ITA,XYZ,Corinna Defilé,1.0,0.0,Women,1994.0,18.0,SEF,1.0,0.0,19.0,XYZ,1.0,0.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,
1963,BEL,XYZ,Catherine Delfosse,1.0,0.0,Women,1981.0,31.0,XYZ,1.0,0.0,32.0,XYZ,1.0,0.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,
2370,FRA,XYZ,Elise Delzenne,1.0,0.0,Women,1989.0,23.0,BCF,1.0,160.0,24.0,SLU,2.0,140.0,25.0,VEL,2.0,615.0,26.0,LBL,10.0,540.0,27.0,LSL,6.0,223.0,28.0,,,,,,,,,,,,
2410,BEL,XYZ,Daisy Depoorter,1.0,0.0,Women,1992.0,20.0,CZT,1.0,0.0,21.0,XYZ,1.0,0.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,
1855,BEL,SLT,Eveline Dergent,1.0,0.0,Women,1992.0,20.0,XYZ,1.0,0.0,21.0,SPM,1.0,0.0,22.0,XYZ,1.0,0.0,23.0,,,,,,,,,,,,,,,,,,,,
2149,AUS,XYZ,Irene Digenis,1.0,0.0,Women,1981.0,31.0,XYZ,1.0,0.0,32.0,XYZ,1.0,0.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,
1762,NED,NWC,Baukje Doedee,1.0,0.0,Women,1976.0,36.0,XYZ,1.0,0.0,37.0,XYZ,1.0,0.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,
2409,BEL,XYZ,Annelies Dom,1.0,0.0,Women,1986.0,26.0,CZT,1.0,80.0,27.0,FTZ,1.0,0.0,28.0,LWZ,1.0,32.0,29.0,LZE,1.0,12.0,30.0,LSL,1.0,3.0,31.0,LSL,1.0,245.0,32.0,LSL,2.0,20.0,33.0,LSL,1.0,0.0,34.0
2095,NED,XYZ,Djoeke Donkers,1.0,0.0,Women,1984.0,28.0,XYZ,1.0,0.0,29.0,XYZ,1.0,0.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,
1978,CAN,XYZ,Veronique Drapeau-Zgoralski,1.0,0.0,Women,1992.0,20.0,XYZ,1.0,0.0,21.0,XYZ,1.0,0.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,
1929,BEL,VLL,Jessy Druyts,1.0,0.0,Women,1994.0,18.0,VLL,1.0,50.0,19.0,VLL,1.0,0.0,20.0,VLL,1.0,0.0,21.0,VLL,1.0,0.0,22.0,SVE,1.0,70.0,23.0,EXP,1.0,20.0,24.0,XYZ,1.0,30.0,25.0,MUL,1.0,0.0,26.0
1454,RSA,BIZ,Karen Dryer,1.0,0.0,Women,1989.0,23.0,XYZ,1.0,0.0,24.0,XYZ,1.0,0.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,
1460,RSA,BIZ,Yolandi Du Toit,1.0,0.0,Women,1985.0,27.0,XYZ,1.0,0.0,28.0,XYZ,1.0,0.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,
1957,AUS,ZZZ,Megan Dunn,1.0,0.0,Women,1991.0,21.0,XYZ,1.0,0.0,22.0,XYZ,1.0,0.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,
2421,GBR,XYZ,Gabriella Durrin,1.0,0.0,Women,1984.0,28.0,MFP,1.0,0.0,29.0,XYZ,1.0,0.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,
1434,FRA,BCF,Joanne Duval,1.0,0.0,Women,1988.0,24.0,XYZ,1.0,0.0,25.0,XYZ,1.0,0.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,
2385,AUT,XYZ,Verena Eberhardt,1.0,0.0,Women,1994.0,18.0,BCT,1.0,0.0,19.0,XYZ,1.0,0.0,20.0,,,,,,,,,MVC,1.0,0.0,23.0,XYZ,1.0,0.0,24.0,,,,,,,,
2387,SUI,XYZ,Désirée Ehrler,1.0,0.0,Women,1991.0,21.0,BCT,1.0,0.0,22.0,BCT,1.0,0.0,23.0,FCT,1.0,10.0,24.0,XYZ,1.0,0.0,25.0,XYZ,1.0,10.0,26.0,MVC,1.0,110.0,27.0,WAT,1.0,0.0,28.0,MUL,1.0,0.0,29.0
1738,ISR,MIC,Michal Ella,1.0,0.0,Women,1987.0,25.0,LBL,1.0,0.0,26.0,XYZ,1.0,0.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,
1497,NED,DLT,Karen Elzing,1.0,0.0,Women,1993.0,19.0,TPO,1.0,0.0,20.0,XYZ,1.0,0.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,
1691,ESP,LKT,Mireia Epelde Bikendi,1.0,0.0,Women,1985.0,27.0,MIC,1.0,0.0,28.0,MIC,1.0,0.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,
1457,RSA,BIZ,Lindi Erasmus,1.0,0.0,Women,1977.0,35.0,XYZ,1.0,0.0,36.0,XYZ,1.0,0.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,
1512,NED,DPD,Aafke Eshuis,1.0,0.0,Women,1987.0,25.0,PHV,1.0,0.0,26.0,PHV,1.0,0.0,27.0,XYZ,1.0,0.0,28.0,,,,,,,,,,,,,,,,,,,,
1470,ESP,BPD,Dorleta Eskamendi Gil,1.0,0.0,Women,1992.0,20.0,BPD,1.0,0.0,21.0,BPD,1.0,0.0,22.0,XYZ,1.0,0.0,23.0,LWW,1.0,0.0,24.0,,,,,,,,,,,,,,,,
1984,DEN,XYZ,Mia Eskebjerg,1.0,0.0,Women,1980.0,32.0,XYZ,1.0,0.0,33.0,XYZ,1.0,0.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,
1761,NED,NWC,Anne Eversdijk,1.0,0.0,Women,1989.0,23.0,END,1.0,0.0,24.0,XYZ,1.0,0.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,
1786,CAN,OPK,Annie Ewart,1.0,0.0,Women,1993.0,19.0,OPW,1.0,0.0,20.0,OPW,1.0,80.0,21.0,OPW,1.0,25.0,22.0,UHC,1.0,2.0,23.0,XYZ,1.0,0.0,24.0,XYZ,1.0,0.0,25.0,,,,,,,,
1506,GBR,DPD,Anne Ewing,1.0,0.0,Women,1987.0,25.0,BCC,1.0,0.0,26.0,BCC,1.0,10.0,27.0,XYZ,1.0,0.0,28.0,XYZ,1.0,0.0,29.0,,,,,,,,,,,,,,,,
1435,FRA,BCF,Lisa Fabien,1.0,0.0,Women,1993.0,19.0,XYZ,1.0,0.0,20.0,XYZ,1.0,0.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,
2065,ITA,XYZ,Irene Falorni,1.0,0.0,Women,1990.0,22.0,XYZ,1.0,0.0,23.0,XYZ,1.0,0.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,
1756,USA,NOW,Robin Farina,1.0,0.0,Women,1977.0,35.0,NOW,1.0,15.0,36.0,XYZ,1.0,0.0,37.0,XYZ,1.0,14.0,38.0,XYZ,1.0,0.0,39.0,XYZ,1.0,0.0,40.0,,,,,,,,,,,,
1552,ITA,FCL,Francesca Faustini,1.0,0.0,Women,1988.0,24.0,XYZ,1.0,0.0,25.0,XYZ,1.0,0.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,
1482,ITA,BPK,Chiara Favaron Bissoli,1.0,0.0,Women,1992.0,20.0,BPK,1.0,0.0,21.0,XYZ,1.0,0.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,
1695,FRA,LKT,Mathilde Favre,1.0,0.0,Women,1993.0,19.0,LKT,1.0,0.0,20.0,XYZ,1.0,0.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,
2033,GBR,XYZ,Katie Fearnehough,1.0,0.0,Women,1991.0,21.0,XYZ,1.0,0.0,22.0,XYZ,1.0,0.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,
1548,BRA,FCL,Uenia Fernandes,1.0,0.0,Women,1984.0,28.0,FCL,1.0,0.0,29.0,XYZ,1.0,45.0,30.0,ALE,1.0,60.0,31.0,XYZ,1.0,0.0,32.0,XYZ,1.0,0.0,33.0,,,,,,,,,,,,
2020,FRA,XYZ,Melanie Ferrand,1.0,0.0,Women,1991.0,21.0,XYZ,1.0,0.0,22.0,XYZ,1.0,0.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,
2412,ITA,XYZ,Isabella Ferrari,1.0,0.0,Women,1994.0,18.0,SEF,1.0,0.0,19.0,XYZ,1.0,0.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,
2135,NED,SRA,Sanne Fictoor,1.0,0.0,Women,1977.0,35.0,XYZ,1.0,0.0,36.0,XYZ,1.0,0.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,
1783,GER,NXX,Yvonne Fiedler,1.0,0.0,Women,1986.0,26.0,XYZ,1.0,0.0,27.0,XYZ,1.0,0.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,
1905,ITA,TOG,Jennifer Fiori,1.0,0.0,Women,1986.0,26.0,TOG,1.0,30.0,27.0,TOG,1.0,0.0,28.0,TOG,1.0,0.0,29.0,XYZ,1.0,0.0,30.0,,,,,,,,,,,,,,,,
2040,GER,XYZ,Anna Fischer,1.0,0.0,Women,1983.0,29.0,XYZ,1.0,0.0,30.0,XYZ,1.0,0.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,
1829,GER,RUS,Laura Fouquet,1.0,0.0,Women,1991.0,21.0,XYZ,1.0,0.0,22.0,XYZ,1.0,0.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,
1463,ESP,BPD,Andrea Fraile,1.0,0.0,Women,1993.0,19.0,XYZ,1.0,0.0,20.0,XYZ,1.0,0.0,21.0,,,,,,,,,,,,,,,,,EIC,1.0,0.0,26.0,XYZ,1.0,0.0,27.0
1717,ITA,MCG,Elisa Frisoni,1.0,0.0,Women,1985.0,27.0,XYZ,1.0,0.0,28.0,XYZ,1.0,0.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,
1604,AUS,GEW,Rowena Fry,1.0,0.0,Women,1982.0,30.0,,,,,XYZ,1.0,0.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,
2144,NOR,XYZ,Elin Fylkesnes,1.0,0.0,Women,1975.0,37.0,XYZ,1.0,0.0,38.0,XYZ,1.0,0.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,
2418,USA,XYZ,Amber Gaffney,1.0,0.0,Women,1982.0,30.0,OPW,1.0,0.0,31.0,EXG,1.0,0.0,32.0,XYZ,1.0,0.0,33.0,,,,,,,,,,,,,,,,,,,,
2057,ISR,XYZ,Roten Gafinovitz,1.0,0.0,Women,1992.0,20.0,VLL,1.0,0.0,21.0,XYZ,1.0,0.0,22.0,,,,,,,,,WM3,1.0,0.0,25.0,WAD,1.0,100.0,26.0,CSR,1.0,100.0,27.0,CSR,1.0,0.0,28.0
1561,USA,FCL,Whitney Gaggioli,1.0,0.0,Women,1988.0,24.0,FCL,1.0,0.0,25.0,XYZ,1.0,0.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,
1439,FRA,BCF,Sylvie Gaillon,1.0,0.0,Women,1972.0,40.0,,,,,XYZ,1.0,0.0,42.0,,,,,,,,,,,,,,,,,,,,,,,,
1473,ESP,BPD,Leticia Galan,1.0,0.0,Women,1990.0,22.0,XYZ,1.0,0.0,23.0,XYZ,1.0,0.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,
1562,AUS,FHT,Myfanwy Galloway,1.0,0.0,Women,1990.0,22.0,XYZ,1.0,0.0,23.0,XYZ,1.0,0.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,
1990,ESP,DEB,Debora Galvez,1.0,0.0,Women,1985.0,27.0,XYZ,1.0,0.0,28.0,XYZ,1.0,0.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,
2416,ITA,XYZ,Lisa Gamba,1.0,0.0,Women,1994.0,18.0,MIC,1.0,0.0,19.0,XYZ,1.0,0.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,
1619,CHN,GPC,Min Gao,1.0,0.0,Women,1982.0,30.0,XYZ,1.0,0.0,31.0,XYZ,1.0,0.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,
2211,VEN,XYZ,Keyla Garcia,1.0,0.0,Women,1992.0,20.0,XYZ,1.0,0.0,21.0,XYZ,1.0,0.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,
1988,ESP,XYZ,Ana Garcia Antequera,1.0,0.0,Women,1981.0,31.0,XYZ,1.0,0.0,32.0,XYZ,1.0,0.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,
1477,ARG,BPK,Evelyn Garcia,1.0,0.0,Women,1982.0,30.0,PZC,1.0,0.0,31.0,PZC,1.0,0.0,32.0,LTK,1.0,0.0,33.0,XYZ,1.0,0.0,34.0,,,,,,,,,,,,,,,,
2272,POL,ABD,Karolina Garczynska,1.0,0.0,Women,1991.0,21.0,XYZ,1.0,20.0,22.0,XYZ,1.0,0.0,23.0,XYZ,1.0,0.0,24.0,XYZ,1.0,0.0,25.0,,,,,,,,,,,,,,,,
1907,ITA,TOG,Viviana Gatto,1.0,0.0,Women,1992.0,20.0,,,,,XYZ,1.0,0.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,
1936,BEL,WIM,Anja Geldhof,1.0,0.0,Women,1973.0,39.0,XYZ,1.0,0.0,40.0,XYZ,1.0,0.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,
2056,IRL,XYZ,Michelle Geoghegan,1.0,0.0,Women,1982.0,30.0,END,1.0,0.0,31.0,END,1.0,0.0,32.0,XYZ,1.0,0.0,33.0,,,,,,,,,WET,1.0,0.0,36.0,ILB,1.0,0.0,37.0,SPM,1.0,0.0,38.0
1493,NED,DLT,Alie Gercama,1.0,0.0,Women,1990.0,22.0,TPO,1.0,0.0,23.0,XYZ,1.0,0.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,
1553,ITA,FCL,Huda Ghrairi,1.0,0.0,Women,1993.0,19.0,XYZ,1.0,0.0,20.0,XYZ,1.0,0.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,
2000,ESP,XYZ,Leticia Gil Parra,1.0,0.0,Women,1982.0,30.0,XYZ,1.0,0.0,31.0,XYZ,1.0,0.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,
1760,BEL,NWC,Tara Gins,1.0,0.0,Women,1990.0,22.0,XYZ,1.0,0.0,23.0,SPM,1.0,0.0,24.0,XYZ,1.0,0.0,25.0,LWW,1.0,0.0,26.0,LWD,1.0,0.0,27.0,HCT,1.0,0.0,28.0,XYZ,1.0,0.0,29.0,,,,
2068,ITA,XYZ,Rossella Gobbo,1.0,0.0,Women,1991.0,21.0,XYZ,1.0,0.0,22.0,XYZ,1.0,0.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,
