	Country 	UCI Team 	UCI Cat 	Rider 	Born 	Price 	Prev 	Score ↓ 	
927. 	ITA 	CMO 	PROF 	Alessandro Raisoni 		1 	0 	0 	[+]
928. 	NOR 	CTT 	PROF 	Gabriel Rasch 	1976 	1 	0 	0 	[+]
929. 	ITA 	CMO 	PROF 	Aristide Ratti 		1 	0 	0 	[+]
930. 	ITA 	DER 	PROF 	Eddy Ratti 		1 	0 	0 	[+]
931. 	ITA 	CMO 	PROF 	Daniele Ratto 	1989 	1 	0 	0 	[+]
932. 	POL 	CCC 	PROF 	Jaroslaw Rebiewski 		1 	0 	0 	[+]
933. 	KAZ 	AST 	WT 	Sergey Renev 	1985 	1 	0 	0 	[+]
934. 	POL 	CCC 	PROF 	Tomasz Repinski 	1987 	1 	0 	0 	[+]
935. 	NED 	RAB 	WT 	Kai Reus 	1985 	1 	0 	0 	[+]
936. 	ITA 	ISD 	PROF 	Davide Ricci Bitti 	1984 	1 	0 	0 	[+]
937. 	FRA 	LAN 	PROF 	Martial Ricci Poggi 		1 	0 	0 	[+]
938. 	ITA 	CDC 	CONT 	Bernardo Riccio 		1 	0 	0 	[+]
939. 	ARG 	RRC 	CONT 	Mauro Abel Richeze 		1 	0 	0 	[+]
940. 	USA 	RRC 	CONT 	Fred Rodriguez 	1973 	1 	0 	0 	[+]
941. 	VEN 	AND 	PROF 	Jackson Rodriguez 	1985 	1 	0 	0 	[+]
942. 	ESP 	XAC 	PROF 	Gustavo Rodriguez 		1 	0 	0 	[+]
943. 	BRA 	SJC 	PROF 	Daniel Valter Rogelim 		1 	0 	0 	[+]
944. 	AUT 	MRM 	WT 	Thomas Rohregger 	1982 	1 	0 	0 	[+]
945. 	ESP 	ACA 	PROF 	Jose Luis Roldan 	1985 	1 	0 	0 	[+]
946. 	ESP 	ACA 	PROF 	Jesus Rosendo 	1982 	1 	0 	0 	[+]
947. 	FRA 	VAC 	PROF 	Stéphane Rossetto 	1987 	1 	0 	0 	[+]
948. 	FRA 	ALM 	WT 	Nicolas Rousseau 		1 	0 	0 	[+]
949. 	RUS 	RSH 	WT 	Ivan Rovny 	1987 	1 	0 	0 	[+]
950. 	NED 	VAC 	PROF 	Rob Ruijgh 	1986 	1 	0 	0 	[+]
951. 	BRA 	SJC 	PROF 	Renato Ruiz 		1 	0 	0 	[+]
952. 	GER 	MRM 	WT 	Matthias Russ 		1 	0 	0 	[+]
953. 	ITA 	DER 	PROF 	Cristiano Salerno 	1985 	1 	0 	0 	[+]
954. 	BRA 	SJC 	PROF 	Nilceu Aparecido Santos 		1 	0 	0 	[+]
955. 	MEX 	RRC 	CONT 	Ignacio Sarabia 		1 	0 	0 	[+]
956. 	COL 	ASA 	PROF 	Cayetano Sarmiento 	1987 	1 	0 	0 	[+]
957. 	RUS 	SJC 	PROF 	Andrei Sartassov 	1975 	1 	0 	0 	[+]
958. 	ITA 	CSF 	PROF 	Filippo Savini 	1985 	1 	0 	0 	[+]
959. 	ITA 	ISD 	PROF 	Leonardo Scarselli 		1 	0 	0 	[+]
960. 	SUI 	BMC 	PROF 	Michael Schär 	1986 	1 	0 	0 	[+]
961. 	AUT 	VBG 	PROF 	Martin Schoffmann 	1987 	1 	0 	0 	[+]
962. 	SUI 	VBG 	PROF 	Hubert Schwab 		1 	0 	0 	[+]
963. 	USA 	RSH 	WT 	Bjorn Selander 	1988 	1 	0 	0 	[+]
964. 	ITA 	AST 	WT 	Mirko Selvaggi 	1985 	1 	0 	0 	[+]
965. 	ESP 	EUS 	WT 	Daniel Sesma 		1 	0 	0 	[+]
966. 	ESP 	RRC 	CONT 	Oscar Sevilla 	1976 	1 	0 	0 	[+]
967. 	GER 	VBG 	PROF 	Sebastian Siedler 		1 	0 	0 	[+]
968. 	POL 	CCC 	PROF 	Tomasz Smolen 	1983 	1 	0 	0 	[+]
969. 	LAT 	ALM 	WT 	Gatis Smukulis 	1987 	1 	0 	0 	[+]
970. 	BLR 	CDC 	CONT 	Yauheni Sobal 		1 	0 	0 	[+]
971. 	AUT 	VBG 	PROF 	Christoph Sokoll 		1 	0 	0 	[+]
972. 	ITA 	LAM 	WT 	Alessandro Spezialetti 	1975 	1 	0 	0 	[+]
973. 	SUI 	BMC 	PROF 	Florian Stalder 		1 	0 	0 	[+]
974. 	NED 	RAB 	WT 	Tom Stamsnijder 	1985 	1 	0 	0 	[+]
975. 	DEN 	SAX 	WT 	André Steensen 	1987 	1 	0 	0 	[+]
976. 	USA 	GRM 	WT 	Peter Stetina 	1987 	1 	0 	0 	[+]
977. 	BEL 	TSV 	PROF 	Geert Steurs 	1981 	1 	0 	0 	[+]
978. 	USA 	BMC 	PROF 	Jackson Stewart 		1 	0 	0 	[+]
979. 	SLO 	VBG 	PROF 	Matic Strgar 	1982 	1 	0 	0 	[+]
980. 	NED 	MRM 	WT 	Wim Stroetinga 	1985 	1 	0 	0 	[+]
981. 	BEL 	OLO 	WT 	Tom Stubbe 		1 	0 	0 	[+]
982. 	AUS 	FDJ 	WT 	Wesley Sulzberger 	1986 	1 	0 	0 	[+]
983. 	POL 	CCC 	PROF 	Adam Sznitko 		1 	0 	0 	[+]
984. 	ITA 	AND 	PROF 	Fabio Taborre 	1985 	1 	0 	0 	[+]
985. 	POL 	MRZ 	CONT 	Mateusz Taciak 	1984 	1 	0 	0 	[+]
986. 	FRA 	SAU 	PROF 	Yannick Talabardon 	1981 	1 	0 	0 	[+]
987. 	COL 	CMO 	PROF 	Diego Tamayo 	1983 	1 	0 	0 	[+]
988. 	ITA 	CMO 	PROF 	Fabio Terrenzio 		1 	0 	0 	[+]
989. 	NED 	SKS 	PROF 	Albert Timmer 	1985 	1 	0 	0 	[+]
990. 	ITA 	CMO 	PROF 	Francesco Tizza 		1 	0 	0 	[+]
991. 	POL 	CCC 	PROF 	Marcin Tomaszewski 		1 	0 	0 	[+]
992. 	ITA 	CMO 	PROF 	Andrea Tonti 		1 	0 	0 	[+]
993. 	ESP 	ACA 	PROF 	Jose Vicente Toribio 	1985 	1 	0 	0 	[+]
994. 	ITA 	QST 	WT 	Matteo Tosatto 	1974 	1 	0 	0 	[+]
995. 	ITA 	LAM 	WT 	Diego Ulissi 	1989 	1 	0 	0 	[+]
996. 	FRA 	COF 	PROF 	Tristan Valentin 	1982 	1 	0 	0 	[+]
997. 	BEL 	LAN 	PROF 	Tom Van Den Haute 		1 	0 	0 	[+]
998. 	NED 	GRM 	WT 	Ricardo van der Velde 	1987 	1 	0 	0 	[+]
999. 	BEL 	OLO 	WT 	Jurgen Van Goolen 	1980 	1 	0 	0 	[+]
1000. 	NED 	VAC 	PROF 	Arnoud van Groen 	1983 	1 	0 	0 	[+]
1001. 	BEL 	TSV 	PROF 	Preben Van Hecke 	1982 	1 	0 	0 	[+]
1002. 	BEL 	TSV 	PROF 	Pieter Van Speybroeck 	1987 	1 	0 	0 	[+]
1003. 	BEL 	TSV 	PROF 	Steven Van Vooren 	1986 	1 	0 	0 	[+]
1004. 	NED 	RAB 	WT 	Dennis van Winden 	1987 	1 	0 	0 	[+]
1005. 	BEL 	KAT 	WT 	Maxime Vantomme 	1986 	1 	0 	0 	[+]
1006. 	ESP 	EUS 	WT 	Ivan Velasco 	1980 	1 	0 	0 	[+]
1007. 	BEL 	VAC 	PROF 	Frederik Veuchelen 	1978 	1 	0 	0 	[+]
1008. 	FRA 	FDJ 	WT 	Arthur Vichot 	1988 	1 	0 	0 	[+]
1009. 	NED 	SKS 	PROF 	Job Vissers 		1 	0 	0 	[+]
1010. 	ITA 	LIQ 	WT 	Elia Viviani 	1989 	1 	0 	0 	[+]
1011. 	ITA 	ISD 	PROF 	Emanuele Vona 	1983 	1 	0 	0 	[+]
1012. 	AUS 	FOT 	WT 	Johnnie Walker 	1987 	1 	0 	0 	[+]
1013. 	GBR 	OLO 	WT 	Charles Wegelius 		1 	0 	0 	[+]
1014. 	NOR 	SKS 	PROF 	Frederik Wilmann 	1985 	1 	0 	0 	[+]
1015. 	AUS 	GRM 	WT 	Matthew Wilson 	1977 	1 	0 	0 	[+]
1016. 	POL 	MRZ 	CONT 	Mariusz Witecki 	1981 	1 	0 	0 	[+]
1017. 	SUI 	BMC 	PROF 	Danilo Wyss 	1985 	1 	0 	0 	[+]
1018. 	SUI 	BMC 	PROF 	Simon Zahner 	1983 	1 	0 	0 	[+]
1019. 	ITA 	CDC 	CONT 	Luca Zanasca 		1 	0 	0 	[+]
1020. 	KAZ 	AST 	WT 	Andrey Zeits 	1986 	1 	0 	0 	[+]
1021. 	ITA 	CSF 	PROF 	Enrico Zen 		1 	0 	0 	[+]
1022. 	POL 	CCC 	PROF 	Kamil Zielinski 	1988 	1 	0 	0 	[+]
