	Country 	UCI Team 	UCI Cat 	Rider 	Born 	Price 	Prev 	Score ↓ 	
920. 	ITA 	AND 	PROF 	Matteo di Serafino 	1986 	1 	0 	0 	[+]
921. 	COL 	COL 	PROF 	Edward Diaz 	1994 	1 	0 	0 	[+]
922. 	USA 	TNN 	PROF 	Benjamin Dilley 	1991 	1 	0 	0 	[+]
923. 	FRA 	XYZ 		Renaud Dion 	1978 	1 	0 	0 	[+]
924. 	BEL 	LTB 	WT 	Gert Dockx 	1988 	1 	0 	0 	[+]
925. 	JPN 	UKO 	CONT 	Yukihiro Doi 	1983 	1 	0 	0 	[+]
926. 	ESP 	CJR 	PROF 	Ramon Domene 	1990 	1 	0 	0 	[+]
927. 	ITA 	XYZ 		Alessandro Donati 	1979 	1 	0 	0 	[+]
928. 	CAN 	EUC 	WT 	Antoine Duchesne 	1991 	1 	0 	0 	[+]
929. 	USA 	XYZ 		William Dugan 	1987 	1 	0 	0 	[+]
930. 	ESP 	OFM 		Arkaitz Duran 	1986 	1 	0 	0 	[+]
931. 	FRA 	XYZ 		Sébastian Duret 	1980 	1 	0 	0 	[+]
932. 	NED 	RIJ 	CONT 	Huub Duyn 	1984 	1 	0 	0 	[+]
933. 	AUS 	SKY 	WT 	Nathan Earle 	1988 	1 	0 	0 	[+]
934. 	GBR 	SKY 	WT 	Josh Edmondson 	1992 	1 	0 	0 	[+]
935. 	RUS 	XYZ 		Alexander Efimkin 	1981 	1 	0 	0 	[+]
936. 	GER 	STG 	CONT 	Markus Eichler 	1982 	1 	0 	0 	[+]
937. 	USA 	TNN 	PROF 	Joe Eldridge 	1982 	1 	0 	0 	[+]
938. 	ITA 	XYZ 		Giairo Ermeti 	1981 	1 	0 	0 	[+]
939. 	RUS 	RVL 	PROF 	Artur Ershov 	1990 	1 	0 	0 	[+]
940. 	RUS 	XYZ 		Nikita Eskov 	1983 	1 	0 	0 	[+]
941. 	ITA 	AND 	PROF 	Patrick Facchini 	1988 	1 	0 	0 	[+]
942. 	ITA 	YEL 	PROF 	Francesco Failli 	1983 	1 	0 	0 	[+]
943. 	USA 	GRS 	WT 	Caleb Fairly 	1987 	1 	0 	0 	[+]
944. 	ITA 	XYZ 		Stiven Fanelli 	1987 	1 	0 	0 	[+]
945. 	FRA 	XYZ 		Guillaume Faucon 	1986 	1 	0 	0 	[+]
946. 	ITA 	LAM 	WT 	Elia Favilli 	1989 	1 	0 	0 	[+]
947. 	ITA 	XYZ 		Matteo Fedi 	1988 	1 	0 	0 	[+]
948. 	CHN 	XYZ 		Han Feng 	1985 	1 	0 	0 	[+]
949. 	ESP 	OFM 		Delio Fernandez 	1986 	1 	0 	0 	[+]
950. 	ESP 	GRS 	WT 	Koldo Fernandez 	1981 	1 	0 	0 	[+]
951. 	ESP 	XYZ 		Higinio Fernandez 	1988 	1 	0 	0 	[+]
952. 	URU 	CJR 	PROF 	Fabricio Ferrari 	1985 	1 	0 	0 	[+]
953. 	BRA 	FDJ 	WT 	Murilo Antonio Fischer 	1979 	1 	0 	0 	[+]
954. 	COL 	XYZ 		Juan Pablo Forrero 	1983 	1 	0 	0 	[+]
955. 	GER 	UHC 	PROF 	Robert Förster 	1978 	1 	0 	0 	[+]
956. 	ITA 	BAR 	PROF 	Filippo Fortin 	1989 	1 	0 	0 	[+]
957. 	FRA 	COF 	PROF 	Julien Fouchard 	1986 	1 	0 	0 	[+]
958. 	ITA 	UHC 	PROF 	Davide Frattini 	1978 	1 	0 	0 	[+]
959. 	SUI 	XYZ 		Thomas Frei 	1985 	1 	0 	0 	[+]
960. 	USA 	OPM 	CONT 	Michael Friedman 	1982 	1 	0 	0 	[+]
961. 	GER 	GIA 	WT 	Johannes Fröhlinger 	1985 	1 	0 	0 	[+]
962. 	SUI 	IAM 	PROF 	Jonathan Fumeaux 	1988 	1 	0 	0 	[+]
963. 	BUL 	XYZ 		Ivailo Gabrovski 	1978 	1 	0 	0 	[+]
964. 	USA 	GRS 	WT 	Phillip Gaimon 	1986 	1 	0 	0 	[+]
965. 	ESP 	XYZ 		Aitor Galdos 	1979 	1 	0 	0 	[+]
966. 	RUS 	XYZ 		Denis Galimzyanov 	1987 	1 	0 	0 	[+]
967. 	VEN 	AND 	PROF 	Carlos Johan Galviz 	1989 	1 	0 	0 	[+]
968. 	ESP 	XYZ 		Juan Manuel Garate 	1976 	1 	0 	0 	[+]
969. 	ESP 	UKO 	CONT 	Ricardo Garcia 	1988 	1 	0 	0 	[+]
970. 	BEL 	VER 	CONT 	Gorik Gardeyn 	1980 	1 	0 	0 	[+]
971. 	LUX 	ALM 	WT 	Ben Gastauer 	1987 	1 	0 	0 	[+]
972. 	POL 	CCC 	PROF 	Piotr Gawronski 	1990 	1 	0 	0 	[+]
973. 	FRA 	XYZ 		Sylvain Georges 	1984 	1 	0 	0 	[+]
974. 	SUI 	XYZ 		Noé Gianetti 	1989 	1 	0 	0 	[+]
975. 	VEN 	AND 	PROF 	Tomas Gil 	1977 	1 	0 	0 	[+]
976. 	BEL 	WGG 	PROF 	Jerome Gilbert 	1984 	1 	0 	0 	[+]
977. 	CAN 	XYZ 		Martin Gilbert 	1982 	1 	0 	0 	[+]
978. 	VEN 	AND 	PROF 	Carlos Gimenez 	1995 	1 	0 	0 	[+]
979. 	ITA 	XYZ 		Francesco Ginanni 	1985 	1 	0 	0 	[+]
980. 	ITA 	UNA 	CONT 	Edoardo Girardi 	1985 	1 	0 	0 	[+]
981. 	SLO 	XYZ 		Matej Gnezda 	1979 	1 	0 	0 	[+]
982. 	BEL 	ZZZ 		Kristof Goddaert 	1986 	1 	0 	0 	[+]
983. 	VEN 	AND 	PROF 	Yonder Godoy 	1993 	1 	0 	0 	[+]
984. 	NED 	DPC 	PROF 	Floris Goesinnen 	1983 	1 	0 	0 	[+]
985. 	COL 	XYZ 		Javier Gonzalez 	1979 	1 	0 	0 	[+]
986. 	NED 	BEL 	WT 	Marc Goos 	1990 	1 	0 	0 	[+]
987. 	GER 	XYZ 		Alexander Gottfried 	1985 	1 	0 	0 	[+]
988. 	BEL 	XYZ 		Benjamin Gourgue 	1986 	1 	0 	0 	[+]
989. 	COL 	XYZ 		Cesar Grajales 	1973 	1 	0 	0 	[+]
990. 	ITA 	XYZ 		Massimo Graziato 	1988 	1 	0 	0 	[+]
991. 	ESP 	CJR 	PROF 	Fernando Grijalba 	1991 	1 	0 	0 	[+]
992. 	NED 	RIJ 	CONT 	Dylan Groenewegen 	1993 	1 	0 	0 	[+]
993. 	FRA 	BSE 	PROF 	Florian Guillou 	1982 	1 	0 	0 	[+]
994. 	UKR 	XYZ 		Volodymir Gustov 	1977 	1 	0 	0 	[+]
995. 	ESP 	XYZ 		David Gutierrez G. 	1982 	1 	0 	0 	[+]
996. 	ESP 	MOV 	WT 	Jose Ivan Gutierrez 	1978 	1 	0 	0 	[+]
997. 	BEL 	WGG 	PROF 	Gregory Habeaux 	1982 	1 	0 	0 	[+]
998. 	FRA 	XYZ 		Said Haddou 	1982 	1 	0 	0 	[+]
999. 	ARG 	JSH 	CONT 	Juan Jose Haedo 	1981 	1 	0 	0 	[+]
1000. 	ARG 	SKD 	CONT 	Lucas Haedo 	1983 	1 	0 	0 	[+]
1001. 	FRA 	XYZ 		Matthieu Halleguen 	1988 	1 	0 	0 	[+]
1002. 	DEN 	TCS 	WT 	Jesper Hansen 	1990 	1 	0 	0 	[+]
1003. 	DEN 	GRS 	WT 	Lasse Hansen 	1992 	1 	0 	0 	[+]
1004. 	NED 	RIJ 	CONT 	Yoeri Havik 	1991 	1 	0 	0 	[+]
1005. 	USA 	UHC 	PROF 	Adrian Hegyvari 	1984 	1 	0 	0 	[+]
1006. 	FIN 	XYZ 		Matti Helminen 	1975 	1 	0 	0 	[+]
1007. 	FIN 	TNN 	PROF 	Joonas Henttala 	1991 	1 	0 	0 	[+]
1008. 	BEL 	MET 	CONT 	Dries Hollanders 	1986 	1 	0 	0 	[+]
1009. 	POL 	CCC 	PROF 	Adrian Honkisz 	1988 	1 	0 	0 	[+]
1010. 	ESP 	MGT 	CONT 	Joan Horrach 	1974 	1 	0 	0 	[+]
1011. 	FRA 	XYZ 		Steve Houanard 	1986 	1 	0 	0 	[+]
1012. 	CAN 	ALM 	WT 	Hugo Houle 	1990 	1 	0 	0 	[+]
1013. 	USA 	XYZ 		Cole House 	1988 	1 	0 	0 	[+]
1014. 	AUT 	VBG 	CONT 	Dominik Hrinkow 	1988 	1 	0 	0 	[+]
1015. 	NED 	DPC 	PROF 	Robbie Hucker 	1990 	1 	0 	0 	[+]
1016. 	CZE 	XYZ 		Jiri Hudecek 	1986 	1 	0 	0 	[+]
1017. 	USA 	AST 	WT 	Evan Huffman 	1990 	1 	0 	0 	[+]
1018. 	BEL 	VGS 	CONT 	Kevin Hulsmans 	1978 	1 	0 	0 	[+]
1019. 	KAZ 	AST 	WT 	Valentin Iglinskiy 	1984 	1 	0 	0 	[+]
1020. 	SLO 	UHC 	PROF 	Aldo Ino Ilesic 	1984 	1 	0 	0 	[+]
1021. 	IRL 	UHC 	PROF 	Martyn Irvine 	1985 	1 	0 	0 	[+]
1022. 	BEL 	IAM 	PROF 	Kevyn Ista 	1984 	1 	0 	0 	[+]
1023. 	KOR 	TSI 	CONT 	Chan Jae Jang 	1989 	1 	0 	0 	[+]
1024. 	POL 	BDC 	CONT 	Blazej Janiaczyk 	1983 	1 	0 	0 	[+]
1025. 	POL 	XYZ 		Sylwester Janiszewski 	1988 	1 	0 	0 	[+]
1026. 	GER 	VBG 	CONT 	Grischa Janorschke 	1987 	1 	0 	0 	[+]
1027. 	RSA 	MTN 	PROF 	Jacques Janse van Rensburg 	1987 	1 	0 	0 	[+]
1028. 	SLO 	TNE 	PROF 	Blaz Jarc 	1988 	1 	0 	0 	[+]
1029. 	USA 	XYZ 		Max Jenkins 	1985 	1 	0 	0 	[+]
1030. 	CHN 	GIA 	WT 	Cheng Ji 	1987 	1 	0 	0 	[+]
1031. 	CHN 	XYZ 		Jun Kiang 	1989 	1 	0 	0 	[+]
1032. 	CHN 	XYZ 		Pengda Jiao 	1986 	1 	0 	0 	[+]
1033. 	RSA 	MTN 	PROF 	Songezo Jim 	1990 	1 	0 	0 	[+]
1034. 	BEL 	XYZ 		Sven Jodts 	1988 	1 	0 	0 	[+]
1035. 	AUS 	DPC 	PROF 	Benjamin Johnson 	1983 	1 	0 	0 	[+]
1036. 	USA 	UHC 	PROF 	Christopher Jones 	1979 	1 	0 	0 	[+]
1037. 	DEN 	VPC 	CONT 	Jonas Aaen Jørgensen 	1986 	1 	0 	0 	[+]
1038. 	FRA 	LPM 		Justin Jules 	1986 	1 	0 	0 	[+]
1039. 	LTU 	MMM 	CONT 	Egidijus Juodvalkis 	1988 	1 	0 	0 	[+]
1040. 	CZE 	ADP 	CONT 	Milan Kadlec 	1974 	1 	0 	0 	[+]
1041. 	BEL 	ZZZ 		Olivier Kaisen 	1983 	1 	0 	0 	[+]
1042. 	KAZ 	AST 	WT 	Arman Kamyshev 	1991 	1 	0 	0 	[+]
1043. 	RUS 	XYZ 		Vladimir Karpets 	1980 	1 	0 	0 	[+]
1044. 	KAZ 	XYZ 		Andrey Kashechkin 	1980 	1 	0 	0 	[+]
1045. 	RUS 	XYZ 		Valery Kaykov 	1988 	1 	0 	0 	[+]
1046. 	AUS 	XYZ 		David Kemp 	1984 	1 	0 	0 	[+]
1047. 	AUS 	XYZ 		Aaron Kemps 	1983 	1 	0 	0 	[+]
1048. 	USA 	5HR 	CONT 	Jake Keough 	1987 	1 	0 	0 	[+]
1049. 	USA 	UHC 	PROF 	Luke Keough 	1991 	1 	0 	0 	[+]
1050. 	AUS 	DPC 	PROF 	Jordan Kerby 	1992 	1 	0 	0 	[+]
1051. 	GER 	ALM 	WT 	Julian Kern 	1989 	1 	0 	0 	[+]
1052. 	RUS 	XYZ 		Alexander Khatuntsev 	1985 	1 	0 	0 	[+]
1053. 	USA 	CAN 	WT 	Ted King 	1983 	1 	0 	0 	[+]
1054. 	GER 	IAM 	PROF 	Dominic Klemme 	1986 	1 	0 	0 	[+]
1055. 	DEN 	VPC 	CONT 	Kasper Klostergaard 	1983 	1 	0 	0 	[+]
1056. 	UKR 	KLS 	CONT 	Valery Kobzarenko 	1977 	1 	0 	0 	[+]
1057. 	SVK 	TCS 	WT 	Michal Kolar 	1992 	1 	0 	0 	[+]
1058. 	UKR 	XYZ 		Vitaly Kondrut 	1984 	1 	0 	0 	[+]
1059. 	FRA 	BSE 	PROF 	Clément Koretzky 	1990 	1 	0 	0 	[+]
1060. 	BLR 	XYZ 		Ilia Koshevoy 	1991 	1 	0 	0 	[+]
1061. 	RUS 	HCL 	CONT 	Evgeniy Kovalev 	1989 	1 	0 	0 	[+]
1062. 	RUS 	HCL 	CONT 	Ivan Kovalev 	1986 	1 	0 	0 	[+]
1063. 	RUS 	KAT 	WT 	Dmitriy Kozontchuk 	1984 	1 	0 	0 	[+]
1064. 	FRA 	XYZ 		Yuriy Krivtsov 	1979 	1 	0 	0 	[+]
1065. 	AUT 	CAN 	WT 	Matthias Krizek 	1988 	1 	0 	0 	[+]
1066. 	NED 	TCS 	WT 	Karsten Kroon 	1976 	1 	0 	0 	[+]
1067. 	UKR 	ISD 	CONT 	Dmytro Kryvtsov 	1985 	1 	0 	0 	[+]
1068. 	SUI 	XYZ 		Raymond Künzli 	1984 	1 	0 	0 	[+]
1069. 	POL 	CCC 	PROF 	Adrian Kurek 	1988 	1 	0 	0 	[+]
1070. 	HUN 	UNA 	CONT 	Peter Kusztor 	1984 	1 	0 	0 	[+]
1071. 	UKR 	KLS 	CONT 	Oleksandr Kvachuk 	1983 	1 	0 	0 	[+]
1072. 	FRA 	XYZ 		Arnaud Labbe 	1976 	1 	0 	0 	[+]
1073. 	FRA 	BSE 	PROF 	Christophe Laborie 	1986 	1 	0 	0 	[+]
1074. 	ITA 	XYZ 		Sergio Lagana 	1982 	1 	0 	0 	[+]
1075. 	MAR 	XYZ 		Mouhssine Lahsaini 	1985 	1 	0 	0 	[+]
1076. 	FRA 	XYZ 		Kevin Lalouette 	1984 	1 	0 	0 	[+]
1077. 	ESP 	XYZ 		Guillermo Lana 	1984 	1 	0 	0 	[+]
1078. 	DEN 	BMC 	WT 	Sebastian Lander 	1991 	1 	0 	0 	[+]
1079. 	SUI 	IAM 	PROF 	Pirmin Lang 	1984 	1 	0 	0 	[+]
1080. 	CAN 	5HR 	CONT 	Bruno Langlois 	1979 	1 	0 	0 	[+]
1081. 	FRA 	COF 	PROF 	Christophe Laporte 	1992 	1 	0 	0 	[+]
1082. 	AUS 	DPC 	PROF 	Darren Lapthorne 	1983 	1 	0 	0 	[+]
1083. 	COL 	COL 	PROF 	Luis Alberto Largo 	1990 	1 	0 	0 	[+]
1084. 	ESP 	MOV 	WT 	Pablo Lastras 	1976 	1 	0 	0 	[+]
1085. 	COL 	COD 	CONT 	Luis Laverde 	1979 	1 	0 	0 	[+]
1086. 	FRA 	FDJ 	WT 	Olivier Le Gac 	1993 	1 	0 	0 	[+]
1087. 	FRA 	XYZ 		David Le Lay 	1979 	1 	0 	0 	[+]
1088. 	FRA 	COF 	PROF 	Christophe Le Mevel 	1980 	1 	0 	0 	[+]
1089. 	FRA 	BSE 	PROF 	Benjamin Le Montagner 	1988 	1 	0 	0 	[+]
1090. 	ESP 	EUK 	CONT 	Pablo Lechuga 	1990 	1 	0 	0 	[+]
1091. 	FRA 	FDJ 	WT 	Pierre-Henri Lecuisinier 	1993 	1 	0 	0 	[+]
1092. 	FRA 	TNN 	PROF 	Nicolas Lefrancois 	1987 	1 	0 	0 	[+]
1093. 	FRA 	XYZ 		Geoffroy Lequatre 	1981 	1 	0 	0 	[+]
1094. 	USA 	XYZ 		Craig Lewis 	1985 	1 	0 	0 	[+]
1095. 	SWE 	TJO 	CONT 	Philip Lindau 	1991 	1 	0 	0 	[+]
1096. 	CHN 	XYZ 		Biao Liu 	1988 	1 	0 	0 	[+]
1097. 	SWE 	XYZ 		Jonas Ljungblad 	1979 	1 	0 	0 	[+]
1098. 	AUS 	JBC 	CONT 	Matthew Lloyd 	1983 	1 	0 	0 	[+]
1099. 	ITA 	XYZ 		Paolo Locatelli 	1989 	1 	0 	0 	[+]
1100. 	MAS 	GIA 	WT 	Sea Keong Loh 	1986 	1 	0 	0 	[+]
1101. 	ITA 	XYZ 		Omar Lombardi 	1989 	1 	0 	0 	[+]
1102. 	ITA 	CAN 	WT 	Paolo Longo Borghini 	1980 	1 	0 	0 	[+]
1103. 	USA 	UHC 	PROF 	Jeff Louder 	1977 	1 	0 	0 	[+]
1104. 	COL 	TNN 	PROF 	David Lozano 	1988 	1 	0 	0 	[+]
1105. 	NED 	UHC 	PROF 	Martijn Maaskant 	1983 	1 	0 	0 	[+]
1106. 	ITA 	XYZ 		Gianluca Maggiore 	1985 	1 	0 	0 	[+]
1107. 	FRA 	XYZ 		Gael Malacarne 	1986 	1 	0 	0 	[+]
1108. 	ITA 	VFN 	CONT 	Alessandro Malaguti 	1987 	1 	0 	0 	[+]
1109. 	RUS 	TIK 	CONT 	Viktor Manakov 	1992 	1 	0 	0 	[+]
1110. 	MAS 	BCP 	CONT 	Anuar Manan 	1986 	1 	0 	0 	[+]
1111. 	ITA 	XYZ 		Salvatore Mancuso 	1986 	1 	0 	0 	[+]
1112. 	ITA 	BAR 	PROF 	Andrea Manfredi 	1992 	1 	0 	0 	[+]
1113. 	FRA 	FDJ 	WT 	Laurent Mangèl 	1981 	1 	0 	0 	[+]
1114. 	COL 	XYZ 		Wilson Marentes 	1985 	1 	0 	0 	[+]
1115. 	ISR 	XYZ 		Ran Margaliot 	1988 	1 	0 	0 	[+]
1116. 	FRA 	CAN 	WT 	Jean-Marc Marino 	1983 	1 	0 	0 	[+]
1117. 	FRA 	XYZ 		Rony Martias 	1980 	1 	0 	0 	[+]
1118. 	ESP 	XYZ 		Ruben Martinez 	1985 	1 	0 	0 	[+]
1119. 	COL 	XYZ 		Carlos Martinez 	1988 	1 	0 	0 	[+]
1120. 	COL 	XYZ 		John Martinez 	1983 	1 	0 	0 	[+]
1121. 	ITA 	XYZ 		Ruggero Marzoli 	1976 	1 	0 	0 	[+]
1122. 	ITA 	XYZ 		Andrea Masciarelli 	1982 	1 	0 	0 	[+]
1123. 	ITA 	XYZ 		Francesco Masciarelli 	1986 	1 	0 	0 	[+]
1124. 	ITA 	XYZ 		Simone Masciarelli 	1980 	1 	0 	0 	[+]
1125. 	JPN 	BLZ 	CONT 	Nariyuki Masuda 	1983 	1 	0 	0 	[+]
1126. 	FRA 	XYZ 		Romain Matheou 	1988 	1 	0 	0 	[+]
1127. 	USA 	XYZ 		Jason McCartney 	1973 	1 	0 	0 	[+]
1128. 	USA 	XYZ 		Pat McCarty 	1982 	1 	0 	0 	[+]
1129. 	GBR 	TNE 	PROF 	Jonathan McEvoy 	1989 	1 	0 	0 	[+]
1130. 	ESP 	TNN 	PROF 	Javier Megias 	1983 	1 	0 	0 	[+]
1131. 	AUS 	UHC 	PROF 	Karl Menzies 	1977 	1 	0 	0 	[+]
1132. 	ITA 	XYZ 		Michele Merlo 	1984 	1 	0 	0 	[+]
1133. 	POR 	EFG 		Ricardo Mestre 	1983 	1 	0 	0 	[+]
1134. 	UKR 	TRK 	CONT 	Yuriy Metlushenko 	1976 	1 	0 	0 	[+]
1135. 	AUS 	DPC 	PROF 	Travis Meyer 	1989 	1 	0 	0 	[+]
1136. 	CRO 	XYZ 		Vladimir Miholjevic 	1974 	1 	0 	0 	[+]
1137. 	ESP 	CCD 	CONT 	Diego Milan 	1985 	1 	0 	0 	[+]
1138. 	ITA 	YEL 	PROF 	Luigi Miletta 	1988 	1 	0 	0 	[+]
1139. 	NED 	WGG 	PROF 	Marco Minnaard 	1989 	1 	0 	0 	[+]
1140. 	RUS 	XYZ 		Alexander Mironov 	1984 	1 	0 	0 	[+]
1141. 	JPN 	VFN 	CONT 	Takashi Miyazawa 	1978 	1 	0 	0 	[+]
1142. 	SLO 	CAN 	WT 	Matej Mohoric 	1994 	1 	0 	0 	[+]
1143. 	ESP 	CJR 	PROF 	Antonio Molina 	1991 	1 	0 	0 	[+]
1144. 	ITA 	XYZ 		Cristiano Monguzzi 	1985 	1 	0 	0 	[+]
1145. 	FRA 	BGT 	CONT 	Damien Monier 	1982 	1 	0 	0 	[+]
1146. 	GER 	TKG 	CONT 	Florian Monreal 	1986 	1 	0 	0 	[+]
1147. 	VEN 	YEL 	PROF 	Alejandro Monsalve 	1989 	1 	0 	0 	[+]
1148. 	ESP 	XYZ 		Arturo Mora 	1987 	1 	0 	0 	[+]
1149. 	POL 	CCC 	PROF 	Jacek Morajko 	1981 	1 	0 	0 	[+]
1150. 	ESP 	LDD 	CONT 	Francisco Moreno 	1989 	1 	0 	0 	[+]
1151. 	AUS 	TNN 	PROF 	Justin Morris 	1986 	1 	0 	0 	[+]
1152. 	DEN 	CUL 	CONT 	Martin Mortensen 	1984 	1 	0 	0 	[+]
1153. 	ESP 	XYZ 		Ezequiel Mosquera 	1975 	1 	0 	0 	[+]
1154. 	USA 	XYZ 		Jonathan Mumford 	1976 	1 	0 	0 	[+]
1155. 	KAZ 	AST 	WT 	Dmitriy Muravyev 	1979 	1 	0 	0 	[+]
1156. 	USA 	UHC 	PROF 	John Murphy 	1984 	1 	0 	0 	[+]
1157. 	GBR 	TNE 	PROF 	no name 	1990 	1 	0 	0 	[+]
1158. 	ITA 	XYZ 		Umberto Nardecchia 	1981 	1 	0 	0 	[+]
1159. 	FRA 	EUC 	WT 	Bryan Nauleau 	1988 	1 	0 	0 	[+]
1160. 	BRA 	FUN 	CONT 	Magno Nazaret 	1986 	1 	0 	0 	[+]
1161. 	KAZ 	AS2 	CONT 	Yevgeni Nepomnyachsniy 	1987 	1 	0 	0 	[+]
1162. 	BEL 	XYZ 		Maarten Neyens 	1985 	1 	0 	0 	[+]
1163. 	FIN 	XYZ 		Jarkko Niemi 	1982 	1 	0 	0 	[+]
1164. 	JPN 	XYZ 		Ryota Nishizono 	1987 	1 	0 	0 	[+]
1165. 	RWA 	MTN 	PROF 	Adrien Niyonshuti 	1987 	1 	0 	0 	[+]
1166. 	RUS 	XYZ 		Nikita Novikov 	1989 	1 	0 	0 	[+]
1167. 	POL 	CCC 	PROF 	Mateusz Nowak 	1992 	1 	0 	0 	[+]
1168. 	BEL 	CRE 		Sven Nys 	1976 	1 	0 	0 	[+]
1169. 	VEN 	AND 	PROF 	Carlos Jose Ochoa 	1980 	1 	0 	0 	[+]
1170. 	EST 	XYZ 		Mart Ojavee 	1981 	1 	0 	0 	[+]
1171. 	ESP 	VSC 	CONT 	Juan Jose Oroz 	1980 	1 	0 	0 	[+]
1172. 	COL 	XYZ 		Frank Osorio 	1988 	1 	0 	0 	[+]
1173. 	COL 	XYZ 		Argiro Ospina 	1991 	1 	0 	0 	[+]
1174. 	COL 	XYZ 		Dalivier Ospina 	1985 	1 	0 	0 	[+]
1175. 	ESP 	XYZ 		Roman Osuna 	1989 	1 	0 	0 	[+]
1176. 	MAS 	TSG 	CONT 	Muhamad Othman 	1991 	1 	0 	0 	[+]
1177. 	POL 	CCC 	PROF 	Lukasz Owsian 	1990 	1 	0 	0 	[+]
1178. 	CHI 	EFG 		Carlos Oyarzun 	1981 	1 	0 	0 	[+]
1179. 	ESP 	XYZ 		Francisco Pacheco 	1982 	1 	0 	0 	[+]
1180. 	CZE 	TNE 	PROF 	Frantisek Padour 	1988 	1 	0 	0 	[+]
1181. 	COL 	XYZ 		Hector Paez 	1982 	1 	0 	0 	[+]
1182. 	FRA 	RLM 	CONT 	Jean-Lou Paiani 	1988 	1 	0 	0 	[+]
1183. 	AUS 	DPC 	PROF 	Thomas Palmer 	1990 	1 	0 	0 	[+]
1184. 	COL 	COL 	PROF 	Darwin Pantoja 	1990 	1 	0 	0 	[+]
1185. 	COL 	COL 	PROF 	Jonathan Paredes 	1989 	1 	0 	0 	[+]
1186. 	COL 	CJR 	PROF 	Heiner Rodrigo Parra 	1991 	1 	0 	0 	[+]
1187. 	ESP 	XYZ 		Luis Pasamontes 	1979 	1 	0 	0 	[+]
1188. 	USA 	SKY 	WT 	Danny Pate 	1979 	1 	0 	0 	[+]
1189. 	POR 	TCS 	WT 	Sergio Paulinho 	1980 	1 	0 	0 	[+]
1190. 	FRA 	XYZ 		Rémi Pauriol 	1982 	1 	0 	0 	[+]
1191. 	BEL 	SUN 	CONT 	Kevin Pauwels 	1984 	1 	0 	0 	[+]
1192. 	ITA 	XYZ 		Marcello Pavarin 	1986 	1 	0 	0 	[+]
1193. 	DEN 	CTO 	CONT 	Martin Pedersen 	1983 	1 	0 	0 	[+]
1194. 	BEL 	VGS 	CONT 	Kevin Peeters 	1987 	1 	0 	0 	[+]
1195. 	ESP 	XYZ 		Aitor Perez 	1977 	1 	0 	0 	[+]
1196. 	ESP 	XYZ 		Ruben Perez 	1981 	1 	0 	0 	[+]
1197. 	COL 	XYZ 		Wilmar Perez 	1986 	1 	0 	0 	[+]
1198. 	FRA 	XYZ 		Mathieu Perget 	1984 	1 	0 	0 	[+]
1199. 	ITA 	TNN 	PROF 	Andrea Peron 	1988 	1 	0 	0 	[+]
1200. 	AUS 	TNN 	PROF 	Aaron Perry 	1987 	1 	0 	0 	[+]
1201. 	USA 	GIA 	WT 	Thomas Peterson 	1986 	1 	0 	0 	[+]
1202. 	AUS 	DPC 	PROF 	Adam Phelan 	1991 	1 	0 	0 	[+]
1203. 	ESP 	CJR 	PROF 	Antonio Piedra 	1985 	1 	0 	0 	[+]
1204. 	ITA 	XYZ 		Daniele Pietropolli 	1980 	1 	0 	0 	[+]
1205. 	ITA 	XYZ 		Fabio Piscopiello 	1985 	1 	0 	0 	[+]
1206. 	FRA 	TNN 	PROF 	Charles Planet 	1993 	1 	0 	0 	[+]
1207. 	MDA 	SKD 	CONT 	Alexandre Pliuschin 	1987 	1 	0 	0 	[+]
1208. 	RUS 	TIK 	CONT 	Maxim Pokidov 	1989 	1 	0 	0 	[+]
1209. 	SVK 	XYZ 		Pavol Polievka 	1969 	1 	0 	0 	[+]
1210. 	RUS 	RVL 	PROF 	Sergey Pomoshnikov 	1990 	1 	0 	0 	[+]
1211. 	LUX 	XYZ 		Christian Poos 	1977 	1 	0 	0 	[+]
1212. 	UKR 	ISD 	CONT 	Vitaliy Popkov 	1983 	1 	0 	0 	[+]
1213. 	ITA 	XYZ 		Morris Possoni 	1984 	1 	0 	0 	[+]
1214. 	RSA 	MTN 	PROF 	Bradley Potgieter 	1989 	1 	0 	0 	[+]
1215. 	FRA 	XYZ 		Paul Poux 	1984 	1 	0 	0 	[+]
1216. 	AZE 	RVL 	PROF 	Kirill Pozdnyakov 	1989 	1 	0 	0 	[+]
1217. 	ITA 	YEL 	PROF 	Mattia Pozzo 	1989 	1 	0 	0 	[+]
1218. 	BEL 	WBC 	CONT 	Christophe Premont 	1989 	1 	0 	0 	[+]
1219. 	ITA 	XYZ 		Alessandro Proni 	1982 	1 	0 	0 	[+]
1220. 	ESP 	SKD 	CONT 	Oscar Pujol 	1983 	1 	0 	0 	[+]
1221. 	FRA 	EUC 	WT 	Perrig Quemeneur 	1984 	1 	0 	0 	[+]
1222. 	COL 	COL 	PROF 	Duber Quintero 	1990 	1 	0 	0 	[+]
1223. 	COL 	COL 	PROF 	Carlos Quintero 	1986 	1 	0 	0 	[+]
1224. 	CZE 	XYZ 		Frantisek Rabon 	1983 	1 	0 	0 	[+]
1225. 	NED 	TSI 	CONT 	Thomas Rabou 	1983 	1 	0 	0 	[+]
1226. 	GER 	XYZ 		Steffen Radochla 	1978 	1 	0 	0 	[+]
1227. 	BEL 	TNN 	PROF 	Thomas Raeymaekers 	1993 	1 	0 	0 	[+]
